"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"337_357_20260727_155420","337","1","OK","2026-07-27T15:54:20","Корпус 2.3/POZD_WEB_K2-3_s8_et1_5.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_5.png","173260","dd10dd88f3ad2e937b0429acb19f22fd68ee2dadb5fc506e62f443ef4105bf5f","true","calculated","200","200","2.041272698","1","[718.555118,733.25591,1201.319882,346.74409]","482.764764","386.51182","1809","10","[{""width_pt"":0.75,""count"":794},{""width_pt"":1,""count"":97}]","891","[{""width_pt"":0.75,""count"":891}]","[{""width_pt"":0.75,""count"":891}]","0","[117.735236,985.886821,1082.264764,214.113179]","964.529528","771.773642","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et1_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et1_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\337_POZD_WEB_K2-3_s8_et1_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.041272698."
"337_357_20260727_155420","338","1","OK","2026-07-27T15:54:48","Корпус 2.3/POZD_WEB_K2-3_s8_et1_6.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_6.png","171060","86efa59fb0358422c1498a8e619d1eb1615c71dc1e52a19874fda41e9b3e40b7","true","calculated","200","200","2.026464883","1","[718.555118,736.090554,1201.319882,343.909446]","482.764764","392.181108","1813","10","[{""width_pt"":0.75,""count"":802},{""width_pt"":1,""count"":98}]","900","[{""width_pt"":0.75,""count"":900}]","[{""width_pt"":0.75,""count"":900}]","0","[117.735236,991.556109,1082.264764,208.443891]","964.529528","783.112218","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et1_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et1_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\338_POZD_WEB_K2-3_s8_et1_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.026464883."
"337_357_20260727_155420","339","1","OK","2026-07-27T15:55:14","Корпус 2.3/POZD_WEB_K2-3_s8_et1_8.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_8.png","210565","332b0e37f3e685193eee939c119fc5b601ec397db32f5e4cf7ba7cea5be6d91f","true","calculated","150","150","1.511869533","1","[623.594476,793.283462,1296.405524,287.716538]","672.811048","505.566924","2877","10","[{""width_pt"":0.75,""count"":1271},{""width_pt"":1,""count"":149}]","1420","[{""width_pt"":0.75,""count"":1420}]","[{""width_pt"":0.75,""count"":1420}]","0","[95.766715,978.800193,1104.233285,221.199807]","1008.46657","757.600386","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et1_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et1_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\339_POZD_WEB_K2-3_s8_et1_8_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.511869533."
"337_357_20260727_155420","340","1","OK","2026-07-27T15:55:49","Корпус 2.3/POZD_WEB_K2-3_s8_et1_9.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_9.png","211117","a50a858089e73ea7d3df5518a293b5ab6a56ba2d0aa2e149d31ab560e9ad8080","true","calculated","170","170","1.705768192","1","[684.539357,783.07874,1235.460643,298.04626]","550.921286","485.03248","2633","10","[{""width_pt"":0.75,""count"":1174},{""width_pt"":1,""count"":124}]","1298","[{""width_pt"":0.75,""count"":1298}]","[{""width_pt"":0.75,""count"":1298}]","0","[132.191907,1011.908858,1067.808093,188.091142]","935.616186","823.817716","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et1_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et1_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\340_POZD_WEB_K2-3_s8_et1_9_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.705768192."
"337_357_20260727_155420","341","1","OK","2026-07-27T15:56:22","Корпус 2.3/POZD_WEB_K2-3_s8_et2,3,4_11.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2,3,4_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2,3,4_11.png","160189","0d32fd6b9bf4055ca8578c4e5325789fd6fe22241bc3ce3164d309670e03706c","true","calculated","200","200","2.25285565","1","[808.913387,777.476378,1112.086613,302.523622]","303.173226","474.952756","1562","10","[{""width_pt"":0.75,""count"":691},{""width_pt"":1,""count"":83}]","774","[{""width_pt"":0.75,""count"":774}]","[{""width_pt"":0.75,""count"":774}]","0","[297.451775,1074.327756,902.548225,125.672244]","605.09645","948.655512","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2,3,4_11.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2,3,4_11.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\341_POZD_WEB_K2-3_s8_et2,3,4_11_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.25285565."
"337_357_20260727_155420","342","1","OK","2026-07-27T15:56:47","Корпус 2.3/POZD_WEB_K2-3_s8_et2,4_2.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2,4_2.png","168930","528b46b0fece92b9d8cd166c0781f9669954697fa1e335d894b72f95d59992aa","true","calculated","200","200","2.041272692","1","[718.680118,733.255911,1201.444882,346.744089]","482.764764","386.511822","1736","10","[{""width_pt"":0.75,""count"":766},{""width_pt"":1,""count"":96}]","862","[{""width_pt"":0.75,""count"":862}]","[{""width_pt"":0.75,""count"":862}]","0","[117.735236,985.886821,1082.264764,214.113179]","964.529528","771.773642","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2,4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2,4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\342_POZD_WEB_K2-3_s8_et2,4_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.041272692."
"337_357_20260727_155420","343","1","OK","2026-07-27T15:57:13","Корпус 2.3/POZD_WEB_K2-3_s8_et2,4_6.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2,4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2,4_6.png","200785","cc3b62fc260ad63c8e07e11286aae4a96ace07b3fb378961e96cb424769a7774","true","calculated","170","170","1.67563122","1","[718.555118,827.29921,1201.319882,253.70079]","482.764764","573.59842","2414","10","[{""width_pt"":0.75,""count"":1076},{""width_pt"":1,""count"":119}]","1195","[{""width_pt"":0.75,""count"":1195}]","[{""width_pt"":0.75,""count"":1195}]","0","[190.018701,1087.083656,1009.981299,112.916344]","819.962598","974.167312","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et2,4_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et2,4_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\343_POZD_WEB_K2-3_s8_et2,4_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.67563122."
"337_357_20260727_155420","344","1","OK","2026-07-27T15:57:44","Корпус 2.3/POZD_WEB_K2-3_s8_et2_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_1.png","198626","519ba7c917e6534b1fc6569356cb8a3969acd21ab0c7f8fc4abe91e7da9ae87b","true","calculated","170","170","1.667627948","1","[749.73622,861.314964,1170.26378,219.685036]","420.52756","641.629928","2566","10","[{""width_pt"":0.75,""count"":1140},{""width_pt"":1,""count"":125}]","1265","[{""width_pt"":0.75,""count"":1265}]","[{""width_pt"":0.75,""count"":1265}]","0","[243.026575,1144.910438,956.973425,55.089562]","713.94685","1089.820876","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et2_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et2_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\344_POZD_WEB_K2-3_s8_et2_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.667627948."
"337_357_20260727_155420","345","1","OK","2026-07-27T15:58:16","Корпус 2.3/POZD_WEB_K2-3_s8_et2_10.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_10.png","211585","9f001b378c1e264dd9e7ff74fb9fc6eee84d1cdd685db4fbd2d55300efcef9f1","true","calculated","170","170","1.658533354","1","[684.539365,797.026622,1235.460635,283.973378]","550.92127","513.053244","2605","11","[{""width_pt"":0.75,""count"":1163},{""width_pt"":1,""count"":121}]","1284","[{""width_pt"":0.75,""count"":1284}]","[{""width_pt"":0.75,""count"":1284}]","0","[132.191921,1035.832757,1067.808079,164.167243]","935.616158","871.665514","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et2_10.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et2_10.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\345_POZD_WEB_K2-3_s8_et2_10_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.658533354."
"337_357_20260727_155420","346","1","OK","2026-07-27T15:58:49","Корпус 2.3/POZD_WEB_K2-3_s8_et2_2.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_2.png","169810","df8c7f44d349727321f4ad697c5d84f4a3f8379d0c728dfa286e0647c4bd593b","true","calculated","200","200","2.040524595","1","[718.680118,733.39764,1201.444882,346.60236]","482.764764","386.79528","1744","10","[{""width_pt"":0.75,""count"":767},{""width_pt"":1,""count"":97}]","864","[{""width_pt"":0.75,""count"":864}]","[{""width_pt"":0.75,""count"":864}]","0","[117.735236,986.170281,1082.264764,213.829719]","964.529528","772.340562","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\346_POZD_WEB_K2-3_s8_et2_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.040524595."
