"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"061_065_20260727_123756","61","1","OK","2026-07-27T12:37:56","Корпус 2.1/POZD_WEB_K2-1_s2_et6_6.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_6.png","230054","f96df7a4ea2a9d6a1ef4859f002f7532aef80631c80daf2bc82d6fc0f51d42ed","true","calculated","150","150","1.466181429","1","[159.979316,644.326782,682.145684,-48.326782]","522.166368","692.653564","3251","14","[{""width_pt"":0.75,""count"":1451},{""width_pt"":1,""count"":155}]","1606","[{""width_pt"":0.75,""count"":1606}]","[{""width_pt"":0.75,""count"":1606}]","0","[208.656474,1119.115173,991.343526,80.884827]","782.687052","1038.230346","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et6_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\061_POZD_WEB_K2-1_s2_et6_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.466181429."
"061_065_20260727_123756","62","1","OK","2026-07-27T12:38:43","Корпус 2.1/POZD_WEB_K2-1_s2_et6_7.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_7.png","194858","456c7e7342d8e2faa7e4323cd5012c8bfae97194a1d9deda3a298e0d4080e928","true","calculated","170","170","1.694359312","1","[134.700802,534.075787,708.299198,61.924213]","573.598396","472.151574","2383","13","[{""width_pt"":0.75,""count"":1058},{""width_pt"":1,""count"":120}]","1178","[{""width_pt"":0.75,""count"":1178}]","[{""width_pt"":0.75,""count"":1178}]","0","[112.916363,1001.066339,1087.083637,198.933661]","974.167274","802.132678","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\062_POZD_WEB_K2-1_s2_et6_7_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.694359312."
"061_065_20260727_123756","63","1","OK","2026-07-27T12:39:17","Корпус 2.1/POZD_WEB_K2-1_s2_et6_8.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_8.png","224072","cf0e55c4ff8323f3dc0329e89595eccc04f02746f240cfac7189f34654893a82","true","calculated","170","170","1.658437763","1","[134.638204,544.297013,708.361796,51.577987]","573.723592","492.719026","2728","13","[{""width_pt"":0.75,""count"":1221},{""width_pt"":1,""count"":121}]","1342","[{""width_pt"":0.75,""count"":1342}]","[{""width_pt"":0.75,""count"":1342}]","0","[112.809947,1018.442422,1087.190053,181.557578]","974.380106","836.884844","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\063_POZD_WEB_K2-1_s2_et6_8_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.658437763."
"061_065_20260727_123756","64","1","OK","2026-07-27T12:39:55","Корпус 2.1/POZD_WEB_K2-1_s2_et6_9.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_9.png","212314","b9afda33c25557a930de1a9e1eb9fd140b6ba445d383c28c9a6ace7613cfc93c","true","calculated","170","170","1.638117416","1","[106.704733,529.031496,735.295267,68.093504]","628.590534","460.937992","2812","13","[{""width_pt"":0.75,""count"":1254},{""width_pt"":1,""count"":137}]","1391","[{""width_pt"":0.75,""count"":1391}]","[{""width_pt"":0.75,""count"":1391}]","0","[66.173046,991.428543,1133.826954,208.571457]","1067.653908","782.857086","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\064_POZD_WEB_K2-1_s2_et6_9_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.638117416."
"061_065_20260727_123756","65","1","OK","2026-07-27T12:40:34","Корпус 2.1/POZD_WEB_K2-1_s3_et1,3,5_5.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et1,3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et1,3,5_5.png","208907","285b41524e9bd9bbc7fb68826a6f31920e757b92cbf48387b2fea7a2a7136004","true","calculated","170","170","1.671709519","1","[134.700791,540.95374,708.299209,55.92126]","573.598418","485.03248","2713","10","[{""width_pt"":0.75,""count"":1218},{""width_pt"":1,""count"":122}]","1340","[{""width_pt"":0.75,""count"":1340}]","[{""width_pt"":0.75,""count"":1340}]","0","[112.916345,1011.908858,1087.083655,188.091142]","974.16731","823.817716","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et1,3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et1,3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\065_POZD_WEB_K2-1_s3_et1,3,5_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.671709519."
