"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"030_034_20260727_122024","30","1","OK","2026-07-27T12:20:24","Корпус 2.1/POZD_WEB_K2-1_s2_et1_4.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_4.png","158319","85267b102b3e5a6f0c80a715eb967667088583372dafa94caa5e48d22502a9f2","true","calculated","200","200","2.068163479","1","[185.791339,491.25591,656.083661,104.74409]","470.292322","386.51182","1692","10","[{""width_pt"":0.75,""count"":756},{""width_pt"":1,""count"":78}]","834","[{""width_pt"":0.75,""count"":834}]","[{""width_pt"":0.75,""count"":834}]","0","[130.207677,985.88682,1069.792323,214.11318]","939.584646","771.77364","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et1_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et1_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\030_POZD_WEB_K2-1_s2_et1_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.068163479."
"030_034_20260727_122024","31","1","OK","2026-07-27T12:20:52","Корпус 2.1/POZD_WEB_K2-1_s2_et1_5.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_5.png","157003","ee5135f71ff5c2087d6cc8b7b44466c643809729e5bb8aba720a9b9141657686","true","calculated","200","200","2.053160616","1","[185.791339,484.877951,656.083661,92.696852]","470.292322","392.181099","1607","11","[{""width_pt"":0.75,""count"":719},{""width_pt"":1,""count"":74}]","793","[{""width_pt"":0.75,""count"":793}]","[{""width_pt"":0.75,""count"":793}]","0","[130.207677,991.556098,1069.792323,208.443901]","939.584646","783.112197","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et1_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et1_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\031_POZD_WEB_K2-1_s2_et1_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.053160616."
"030_034_20260727_122024","32","1","OK","2026-07-27T12:21:19","Корпус 2.1/POZD_WEB_K2-1_s2_et1_6.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_6.png","205077","08ad1ff0945dc79d83442137fcff761a74d72852726b86ff8461370edc6d027c","true","calculated","170","170","1.662256588","1","[173.885827,583.173228,668.114173,13.826772]","494.228346","569.346456","2544","11","[{""width_pt"":0.75,""count"":1125},{""width_pt"":1,""count"":135}]","1260","[{""width_pt"":0.75,""count"":1260}]","[{""width_pt"":0.75,""count"":1260}]","0","[180.380905,1083.469488,1019.619095,116.530512]","839.23819","966.938976","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et1_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et1_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\032_POZD_WEB_K2-1_s2_et1_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.662256588."
"030_034_20260727_122024","33","1","OK","2026-07-27T12:21:53","Корпус 2.1/POZD_WEB_K2-1_s2_et1_7.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_7.png","193250","2114e7fc83a7b300e0bc21bedf0a447d4a030f771e96ae8ec550c314974eee64","true","calculated","170","170","1.746828692","1","[134.7008,520.169291,708.2992,75.955709]","573.5984","444.213582","2405","11","[{""width_pt"":0.75,""count"":1071},{""width_pt"":1,""count"":122}]","1193","[{""width_pt"":0.75,""count"":1193}]","[{""width_pt"":0.75,""count"":1193}]","0","[112.91636,977.212795,1087.08364,222.787205]","974.16728","754.42559","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et1_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et1_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\033_POZD_WEB_K2-1_s2_et1_7_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.746828692."
"030_034_20260727_122024","34","1","OK","2026-07-27T12:22:25","Корпус 2.1/POZD_WEB_K2-1_s2_et1_8.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_8.png","218560","833ebb6addf547586b3fed5d00c3bf790146e56c69732ae476abcba1a75209c2","true","calculated","150","150","1.589441311","1","[103.644688,540.011806,739.480312,55.988194]","635.835624","484.023612","2756","10","[{""width_pt"":0.75,""count"":1231},{""width_pt"":1,""count"":132}]","1363","[{""width_pt"":0.75,""count"":1363}]","[{""width_pt"":0.75,""count"":1363}]","0","[123.404532,962.642709,1076.595468,237.357291]","953.190936","725.285418","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et1_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et1_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\034_POZD_WEB_K2-1_s2_et1_8_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.589441311."
