"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"087_091_20260727_125613","87","1","OK","2026-07-27T12:56:13","Корпус 2.1/POZD_WEB_K2-1_s4_et1_3.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et1_3.png","147055","d195b43c57ec906aa7b6f0858d83e9b541855a05b6acfc7b11196d07f53ff44c","true","calculated","200","200","2.375403409","1","[271.681099,523.287402,570.318901,72.837598]","298.637802","450.449804","1385","10","[{""width_pt"":0.75,""count"":621},{""width_pt"":1,""count"":60}]","681","[{""width_pt"":0.75,""count"":681}]","[{""width_pt"":0.75,""count"":681}]","0","[301.987198,1049.949803,898.012802,150.050197]","596.025604","899.899606","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et1_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et1_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\087_POZD_WEB_K2-1_s4_et1_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.375403409."
"087_091_20260727_125613","88","1","OK","2026-07-27T12:56:38","Корпус 2.1/POZD_WEB_K2-1_s4_et1_4.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et1_4.png","305066","54e55df6664d080ca2ae26702b6750c01867087dd6bc2c0f1c6cc6a4545a35d4","true","calculated","150","150","1.468515555","1","[122.090264,599.472447,721.034736,-2.472447]","598.944472","601.944894","4501","16","[{""width_pt"":0.75,""count"":2082},{""width_pt"":1,""count"":135}]","2217","[{""width_pt"":0.75,""count"":2217}]","[{""width_pt"":0.75,""count"":2217}]","0","[151.072896,1051.08367,1048.927103,148.91633]","897.854207","902.16734","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s4_et1_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s4_et1_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\088_POZD_WEB_K2-1_s4_et1_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.468515555."
"087_091_20260727_125613","89","1","OK","2026-07-27T12:57:44","Корпус 2.1/POZD_WEB_K2-1_s4_et1_5.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et1_5.png","279355","e09cb8f7fc4e26e51a028b04dae1170436f80eb74014a9d8e0726cf38ba4d2d7","true","calculated","170","170","1.616565328","1","[148.735931,571.125971,694.389069,25.874029]","545.653138","545.251942","3755","17","[{""width_pt"":0.75,""count"":1745},{""width_pt"":1,""count"":115}]","1860","[{""width_pt"":0.75,""count"":1860}]","[{""width_pt"":0.75,""count"":1860}]","0","[136.563582,1062.989151,1063.436418,137.010849]","926.872836","925.978302","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et1_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et1_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\089_POZD_WEB_K2-1_s4_et1_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.616565328."
"087_091_20260727_125613","90","1","OK","2026-07-27T12:58:37","Корпус 2.1/POZD_WEB_K2-1_s4_et2,4_2.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2,4_2.png","162281","f4121de7db6ae60b166923be529c3bf20fbe614cf48c38d998f59d6337ffb9fe","true","calculated","200","200","2.08479081","1","[224.909453,526.122047,617.10005,70.002953]","392.190597","456.119094","1706","10","[{""width_pt"":0.75,""count"":763},{""width_pt"":1,""count"":83}]","846","[{""width_pt"":0.75,""count"":846}]","[{""width_pt"":0.75,""count"":846}]","0","[208.440342,1055.619095,991.559657,144.380905]","783.119315","911.23819","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et2,4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et2,4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\090_POZD_WEB_K2-1_s4_et2,4_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.08479081."
"087_091_20260727_125613","91","1","OK","2026-07-27T12:59:03","Корпус 2.1/POZD_WEB_K2-1_s4_et2,6_4.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2,6_4.png","198895","19a10cdf0842b8cf34f303ef70f5605e1d7d47ded8c6e1cda1d11136004c3dc6","true","calculated","170","170","1.712215005","1","[189.884842,585.299209,652.240158,11.700791]","462.355316","573.598418","2540","10","[{""width_pt"":0.75,""count"":1144},{""width_pt"":1,""count"":108}]","1252","[{""width_pt"":0.75,""count"":1252}]","[{""width_pt"":0.75,""count"":1252}]","0","[207.366732,1087.083656,992.633268,112.916344]","785.266536","974.167312","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et2,6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et2,6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\091_POZD_WEB_K2-1_s4_et2,6_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.712215005."
