"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"035_040_20260727_122313","35","1","OK","2026-07-27T12:23:14","Корпус 2.1/POZD_WEB_K2-1_s2_et2,4_1.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,4_1.png","192719","bbefad49157c4fe03eeef40a8838ce7d4c41c010269d2f127e8a15e4fee9b9e2","true","calculated","200","200","1.865416653","1","[227.677165,585.299198,615.322835,11.700802]","387.64567","573.598396","2453","10","[{""width_pt"":0.75,""count"":1107},{""width_pt"":1,""count"":107}]","1214","[{""width_pt"":0.75,""count"":1214}]","[{""width_pt"":0.75,""count"":1214}]","0","[212.979331,1172.973396,987.020669,27.026604]","774.041338","1145.946792","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\035_POZD_WEB_K2-1_s2_et2,4_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.865416653."
"035_040_20260727_122313","36","1","OK","2026-07-27T12:23:45","Корпус 2.1/POZD_WEB_K2-1_s2_et2,4_4.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,4_4.png","166806","128e79d674af1e97f5d9eb29028428612ae27269a769599f2df22e529c0e7ad4","true","calculated","200","200","2.068163538","1","[185.791339,491.255899,656.083661,104.744101]","470.292322","386.511798","1732","10","[{""width_pt"":0.75,""count"":768},{""width_pt"":1,""count"":90}]","858","[{""width_pt"":0.75,""count"":858}]","[{""width_pt"":0.75,""count"":858}]","0","[130.207677,985.886798,1069.792323,214.113202]","939.584646","771.773596","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\036_POZD_WEB_K2-1_s2_et2,4_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.068163538."
"035_040_20260727_122313","37","1","OK","2026-07-27T12:24:12","Корпус 2.1/POZD_WEB_K2-1_s2_et2,4_8.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,4_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,4_8.png","217776","e9baa74653eb2c18f091f7391011caa2d6ef6df00d322992c618050917dac999","true","calculated","170","170","1.707548159","1","[134.643385,530.396517,708.356615,65.603483]","573.71323","464.793034","2673","10","[{""width_pt"":0.75,""count"":1199},{""width_pt"":1,""count"":116}]","1315","[{""width_pt"":0.75,""count"":1315}]","[{""width_pt"":0.75,""count"":1315}]","0","[112.818754,994.599079,1087.181246,205.400921]","974.362492","789.198158","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et2,4_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et2,4_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\037_POZD_WEB_K2-1_s2_et2,4_8_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.707548159."
"035_040_20260727_122313","39","1","OK","2026-07-27T12:24:44","Корпус 2.1/POZD_WEB_K2-1_s2_et2,6_3.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,6_3.png","169304","0e687d77ff599198fcd5a1d6296bed662929a7f02d19f0f3eeaa8ff46dc9dff2","true","calculated","200","200","1.957319038","1","[165.948795,497.425192,676.051205,99.574808]","510.10241","397.850384","1813","10","[{""width_pt"":0.75,""count"":804},{""width_pt"":1,""count"":93}]","897","[{""width_pt"":0.75,""count"":897}]","[{""width_pt"":0.75,""count"":897}]","0","[90.522591,997.225384,1109.477409,202.774616]","1018.954818","794.450768","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,6_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\039_POZD_WEB_K2-1_s2_et2,6_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.957319038."
"035_040_20260727_122313","40","1","OK","2026-07-27T12:25:11","Корпус 2.1/POZD_WEB_K2-1_s2_et2,6_5.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et2,6_5.png","162497","472db064064a2a9ed6aa7190465dbcf5edbd8c26be3fb13edd53d337e81ac23f","true","calculated","200","200","2.053160582","1","[185.791339,494.090556,656.083661,101.909444]","470.292322","392.181112","1699","10","[{""width_pt"":0.75,""count"":753},{""width_pt"":1,""count"":86}]","839","[{""width_pt"":0.75,""count"":839}]","[{""width_pt"":0.75,""count"":839}]","0","[130.207677,991.556112,1069.792323,208.443888]","939.584646","783.112224","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,6_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et2,6_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\040_POZD_WEB_K2-1_s2_et2,6_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.053160582."
