"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"148_152_20260727_133623","148","1","OK","2026-07-27T13:36:23","Корпус 2.1/POZD_WEB_K2-1_s5_et4_9.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_9.png","204020","05d62ff24275f6bb6853f130308126a226ed45b80284f6da2ad527e4c931ee9b","true","calculated","170","170","1.789893349","1","[154.5433,525.271654,688.4567,70.728346]","533.9134","454.543308","2503","10","[{""width_pt"":0.75,""count"":1122},{""width_pt"":1,""count"":115}]","1237","[{""width_pt"":0.75,""count"":1237}]","[{""width_pt"":0.75,""count"":1237}]","0","[146.64861,985.886811,1053.351389,214.113189]","906.702779","771.773622","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et4_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et4_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\148_POZD_WEB_K2-1_s5_et4_9_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.789893349."
"148_152_20260727_133623","149","1","OK","2026-07-27T13:36:56","Корпус 2.1/POZD_WEB_K2-1_s5_et5_6.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et5_6.png","188832","de5d4ca7aa746184002e4f69d74fb8f6c547120ec2238aa44a1deb9151add757","true","calculated","200","200","1.867293021","1","[206.984252,558.370079,636.015748,38.629921]","429.031496","519.740158","2318","10","[{""width_pt"":0.75,""count"":1029},{""width_pt"":1,""count"":116}]","1145","[{""width_pt"":0.75,""count"":1145}]","[{""width_pt"":0.75,""count"":1145}]","0","[171.593504,1119.115158,1028.406496,80.884842]","856.812992","1038.230316","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s5_et5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s5_et5_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\149_POZD_WEB_K2-1_s5_et5_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.867293021."
"148_152_20260727_133623","150","1","OK","2026-07-27T13:37:27","Корпус 2.1/POZD_WEB_K2-1_s5_et6_1.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_1.png","201479","368c6b1196fd0d1f6dc3792be41f72bac41f5fb357cc6b20ce5f9216298a5989","true","calculated","170","170","1.818903035","1","[209.802165,575.444868,633.322835,20.555132]","423.52067","554.889736","2554","14","[{""width_pt"":0.75,""count"":1147},{""width_pt"":1,""count"":109}]","1256","[{""width_pt"":0.75,""count"":1256}]","[{""width_pt"":0.75,""count"":1256}]","0","[240.376181,1071.181275,959.623819,128.818725]","719.247638","942.36255","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\150_POZD_WEB_K2-1_s5_et6_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.818903035."
"148_152_20260727_133623","151","1","OK","2026-07-27T13:38:05","Корпус 2.1/POZD_WEB_K2-1_s5_et6_2.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_2.png","213387","38e54b786e3324f5c8a0443367b423fc7c1ad0cdca2cfa94c3c4a57312f365db","true","calculated","170","170","1.721843152","1","[183.053324,573.460626,659.071676,22.539374]","476.018352","550.921252","2676","14","[{""width_pt"":0.75,""count"":1194},{""width_pt"":1,""count"":130}]","1324","[{""width_pt"":0.75,""count"":1324}]","[{""width_pt"":0.75,""count"":1324}]","0","[195.75315,1067.808065,1004.24685,132.191935]","808.4937","935.61613","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\151_POZD_WEB_K2-1_s5_et6_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.721843152."
"148_152_20260727_133623","152","1","OK","2026-07-27T13:38:44","Корпус 2.1/POZD_WEB_K2-1_s5_et6_4.ai","Корпус 2.1","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_4.png","206357","2635b36654f724c9bc3461844da92359005bcc06642aff823909ceafb347bb78","true","calculated","170","170","1.66848873","1","[175.11631,582.464552,666.88369,14.535448]","491.76738","567.929104","2606","14","[{""width_pt"":0.75,""count"":1160},{""width_pt"":1,""count"":131}]","1291","[{""width_pt"":0.75,""count"":1291}]","[{""width_pt"":0.75,""count"":1291}]","0","[182.260227,1082.264738,1017.739773,117.735262]","835.479546","964.529476","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s5_et6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\152_POZD_WEB_K2-1_s5_et6_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.66848873."
