"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"358_377_20260727_160544","358","1","OK","2026-07-27T16:05:44","Корпус 2.3/POZD_WEB_K2-3_s8_et3_7.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_7.png","145294","d2f3512cc0ae64a3f3e9758725f237b7f1f0a127cc26bbf4d3bd08fde696abb7","true","calculated","200","200","2.13921681","1","[718.555118,716.46457,1201.319882,364.53543]","482.764764","351.92914","1411","10","[{""width_pt"":0.75,""count"":627},{""width_pt"":1,""count"":67}]","694","[{""width_pt"":0.75,""count"":694}]","[{""width_pt"":0.75,""count"":694}]","0","[117.735236,951.304139,1082.264764,248.695861]","964.529528","702.608278","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\358_POZD_WEB_K2-3_s8_et3_7_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.13921681."
"358_377_20260727_160544","359","1","OK","2026-07-27T16:06:09","Корпус 2.3/POZD_WEB_K2-3_s8_et3_8.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_8.png","154521","91812119a7c29b469b2466e0c44223e9e74fa0b06813e940af6e55ceab2fe0f2","true","calculated","200","200","2.29648067","1","[760.507889,725.251976,1159.492111,355.748024]","398.984222","369.503952","1510","10","[{""width_pt"":0.75,""count"":679},{""width_pt"":1,""count"":64}]","743","[{""width_pt"":0.75,""count"":743}]","[{""width_pt"":0.75,""count"":743}]","0","[201.640777,968.878951,998.359223,231.121049]","796.718446","737.757902","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\359_POZD_WEB_K2-3_s8_et3_8_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.29648067."
"358_377_20260727_160544","360","1","OK","2026-07-27T16:06:34","Корпус 2.3/POZD_WEB_K2-3_s8_et3_9.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_9.png","215608","a65d70ce227f33fdc63e8d9a88e5a2338917ceff7db28bfe6528cc28ca8c961b","true","calculated","150","150","1.511869589","1","[623.594501,793.283462,1296.405499,287.716538]","672.810998","505.566924","2993","10","[{""width_pt"":0.75,""count"":1329},{""width_pt"":1,""count"":149}]","1478","[{""width_pt"":0.75,""count"":1478}]","[{""width_pt"":0.75,""count"":1478}]","0","[95.766752,978.800193,1104.233248,221.199807]","1008.466496","757.600386","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et3_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et3_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\360_POZD_WEB_K2-3_s8_et3_9_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.511869589."
"358_377_20260727_160544","361","1","OK","2026-07-27T16:07:10","Корпус 2.3/POZD_WEB_K2-3_s8_et4_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_1.png","202081","8f61b9dfc8e607523984c7623fd54f6c296d6100d096a8995dc091c6f0d16c10","true","calculated","170","170","1.658980987","1","[736.838583,857.062981,1183.036417,223.937019]","446.197834","633.125962","2596","11","[{""width_pt"":0.75,""count"":1153},{""width_pt"":1,""count"":125}]","1278","[{""width_pt"":0.75,""count"":1278}]","[{""width_pt"":0.75,""count"":1278}]","0","[221.10059,1137.682067,978.899409,62.317933]","757.798819","1075.364134","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\361_POZD_WEB_K2-3_s8_et4_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.658980987."
"358_377_20260727_160544","362","1","OK","2026-07-27T16:07:43","Корпус 2.3/POZD_WEB_K2-3_s8_et4_10.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_10.png","209654","534f812b55aed94c008441fae0a6f080c61e46ad124c085d5221a5c656384262","true","calculated","170","170","1.705768269","1","[684.539382,783.07874,1235.460618,298.04626]","550.921236","485.03248","2571","10","[{""width_pt"":0.75,""count"":1147},{""width_pt"":1,""count"":121}]","1268","[{""width_pt"":0.75,""count"":1268}]","[{""width_pt"":0.75,""count"":1268}]","0","[132.191949,1011.908858,1067.808051,188.091142]","935.616102","823.817716","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_10.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et4_10.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\362_POZD_WEB_K2-3_s8_et4_10_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.705768269."
"358_377_20260727_160544","363","1","OK","2026-07-27T16:08:15","Корпус 2.3/POZD_WEB_K2-3_s8_et4_3.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_3.png","230010","63dc1307705a73b7b9390a8f7767e634058732aa9644708c9e6f360ca6488dd2","true","calculated","150","150","1.402154718","1","[711.826771,922.118111,1209.048229,159.006889]","497.221458","763.111222","3270","11","[{""width_pt"":0.75,""count"":1465},{""width_pt"":1,""count"":154}]","1619","[{""width_pt"":0.75,""count"":1619}]","[{""width_pt"":0.75,""count"":1619}]","0","[227.365157,1172.052167,972.634843,27.947833]","745.269686","1144.104334","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\363_POZD_WEB_K2-3_s8_et4_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.402154718."
"358_377_20260727_160544","364","1","OK","2026-07-27T16:08:56","Корпус 2.3/POZD_WEB_K2-3_s8_et4_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_4.png","224924","0f731c15a1c22684b153d77a148da89d3e8b702369c17526d12c0e5813ff3ec7","true","calculated","150","150","1.455439289","1","[718.555118,908.086614,1201.319882,172.913386]","482.764764","735.173228","3224","10","[{""width_pt"":0.75,""count"":1439},{""width_pt"":1,""count"":157}]","1596","[{""width_pt"":0.75,""count"":1596}]","[{""width_pt"":0.75,""count"":1596}]","0","[238.207677,1151.004922,961.792323,48.995078]","723.584646","1102.009844","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\364_POZD_WEB_K2-3_s8_et4_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.455439289."
"358_377_20260727_160544","365","1","OK","2026-07-27T16:09:34","Корпус 2.3/POZD_WEB_K2-3_s8_et4_5.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_5.png","172877","d00f7a62378ed7d337fbc1b90fcc101d6e093dd8de61340be4e9dfc331f118e6","true","calculated","200","200","1.980262026","1","[704.014792,733.255901,1216.985208,346.744099]","512.970416","386.511802","1817","11","[{""width_pt"":0.75,""count"":801},{""width_pt"":1,""count"":97}]","898","[{""width_pt"":0.75,""count"":898}]","[{""width_pt"":0.75,""count"":898}]","0","[87.404584,985.886803,1112.595416,214.113197]","1025.190832","771.773606","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\365_POZD_WEB_K2-3_s8_et4_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.980262026."
"358_377_20260727_160544","366","1","OK","2026-07-27T16:10:02","Корпус 2.3/POZD_WEB_K2-3_s8_et4_7.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_7.png","144898","dbcb3b7c0afd14180569dae6d681d371e79cfa87d6c1549a4d21dc7d2f1d08e5","true","calculated","200","200","2.075278736","1","[704.014792,716.464561,1216.985208,364.535439]","512.970416","351.929122","1411","11","[{""width_pt"":0.75,""count"":626},{""width_pt"":1,""count"":65}]","691","[{""width_pt"":0.75,""count"":691}]","[{""width_pt"":0.75,""count"":691}]","0","[87.404584,951.304122,1112.595416,248.695878]","1025.190832","702.608244","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\366_POZD_WEB_K2-3_s8_et4_7_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.075278736."
"358_377_20260727_160544","367","1","OK","2026-07-27T16:10:28","Корпус 2.3/POZD_WEB_K2-3_s8_et4_8.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et4_8.png","153868","dd70c0925a4244c0395753a5e165a511dc9b5e72c0a167ef1ce52583f4d97ea0","true","calculated","200","200","2.296480639","1","[760.507874,725.251967,1159.492126,355.748033]","398.984252","369.503934","1508","10","[{""width_pt"":0.75,""count"":678},{""width_pt"":1,""count"":64}]","742","[{""width_pt"":0.75,""count"":742}]","[{""width_pt"":0.75,""count"":742}]","0","[201.640748,968.878934,998.359252,231.121066]","796.718504","737.757868","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et4_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\367_POZD_WEB_K2-3_s8_et4_8_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.296480639."
