"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"257_276_20260727_150137","257","1","OK","2026-07-27T15:01:38","Корпус 2.3/POZD_WEB_K2-3_s12_et2_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et2_4.png","258929","6944bab040c238d9cc3a5bed3062ca9a18c46f3cd428641dae6274d86bce1641","true","calculated","120","120","1.17151475","1","[503.763779,830.133871,1417.111221,250.866128]","913.347442","579.267743","4191","12","[{""width_pt"":0.75,""count"":1882},{""width_pt"":1,""count"":189}]","2071","[{""width_pt"":0.75,""count"":2071}]","[{""width_pt"":0.75,""count"":2071}]","0","[52.141535,947.335645,1147.858465,252.664354]","1095.71693","694.671291","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et2_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et2_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\257_POZD_WEB_K2-3_s12_et2_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.17151475."
"257_276_20260727_150137","258","1","OK","2026-07-27T15:02:34","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_1.png","204298","ffe93b3d40fa013f886c232ec8062d49d1d2ed0f4836df9986f77f068a46b099","true","calculated","120","120","1.208480403","1","[517.795263,747.429137,1403.204739,332.570863]","885.409476","414.858274","2878","11","[{""width_pt"":0.75,""count"":1277},{""width_pt"":1,""count"":144}]","1421","[{""width_pt"":0.75,""count"":1421}]","[{""width_pt"":0.75,""count"":1421}]","0","[68.979315,848.689964,1131.020685,351.310036]","1062.04137","497.379928","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\258_POZD_WEB_K2-3_s12_et3,5_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.208480403."
"257_276_20260727_150137","259","1","OK","2026-07-27T15:03:09","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_2.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_2.png","173246","7e67c9f3443bc01d1a603560f234b72ebad9d402b25c7c195ba5acef934ae608","true","calculated","200","200","1.979259908","1","[717.92126,745.094486,1202.95374,335.905514]","485.03248","409.188972","1758","10","[{""width_pt"":0.75,""count"":781},{""width_pt"":1,""count"":93}]","874","[{""width_pt"":0.75,""count"":874}]","[{""width_pt"":0.75,""count"":874}]","0","[115.46752,1008.563973,1084.53248,191.436027]","969.06496","817.127946","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\259_POZD_WEB_K2-3_s12_et3,5_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.979259908."
"257_276_20260727_150137","260","1","OK","2026-07-27T15:03:34","Корпус 2.3/POZD_WEB_K2-3_s12_et3,5_3.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3,5_3.png","158165","95c08c735f6d7c7a5e13bdd12a4144446dd888b9d21c6cf4cc03815d5fd26e1e","true","calculated","200","200","2.021692592","1","[717.92126,736.101997,1202.95374,343.90945]","485.03248","392.192547","1579","10","[{""width_pt"":0.75,""count"":693},{""width_pt"":1,""count"":92}]","785","[{""width_pt"":0.75,""count"":785}]","[{""width_pt"":0.75,""count"":785}]","0","[115.46752,991.560391,1084.53248,208.439608]","969.06496","783.120783","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\260_POZD_WEB_K2-3_s12_et3,5_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=2.021692592."
"257_276_20260727_150137","261","1","OK","2026-07-27T15:03:59","Корпус 2.3/POZD_WEB_K2-3_s12_et3_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et3_4.png","258213","5bc042e9605729c68d43f3e8c3b48fa6499fafec29564f0dd44b1f4524bd7a16","true","calculated","120","120","1.208480438","1","[517.795275,830.13386,1403.204725,250.86614]","885.40945","579.26772","4202","11","[{""width_pt"":0.75,""count"":1886},{""width_pt"":1,""count"":190}]","2076","[{""width_pt"":0.75,""count"":2076}]","[{""width_pt"":0.75,""count"":2076}]","0","[68.979331,947.335632,1131.020669,252.664368]","1062.041338","694.671264","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et3_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\261_POZD_WEB_K2-3_s12_et3_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.208480438."
"257_276_20260727_150137","262","1","OK","2026-07-27T15:04:52","Корпус 2.3/POZD_WEB_K2-3_s12_et4_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_1.png","208323","19788aac65ea6619e9abf5f5659d188b8ec05f01743b6092b56fdfe26f22430b","true","calculated","110","110","1.136743395","1","[489.857283,747.429135,1431.142717,332.570865]","941.285434","414.85827","2943","12","[{""width_pt"":0.75,""count"":1306},{""width_pt"":1,""count"":144}]","1450","[{""width_pt"":0.75,""count"":1450}]","[{""width_pt"":0.75,""count"":1450}]","0","[82.330512,827.997048,1117.669488,372.002952]","1035.338976","455.994096","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\262_POZD_WEB_K2-3_s12_et4_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.136743395."
"257_276_20260727_150137","263","1","OK","2026-07-27T15:05:29","Корпус 2.3/POZD_WEB_K2-3_s12_et4_3.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_3.png","159871","60ac2888e1b141be108a0d691a9474548bb5373a3692e0ff5fbfd7006bc5b341","true","calculated","200","200","1.965896657","1","[704.014764,736.090551,1216.985236,343.909449]","512.970472","392.181102","1607","11","[{""width_pt"":0.75,""count"":706},{""width_pt"":1,""count"":92}]","798","[{""width_pt"":0.75,""count"":798}]","[{""width_pt"":0.75,""count"":798}]","0","[87.404527,991.556103,1112.595473,208.443897]","1025.190946","783.112206","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s12_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\263_POZD_WEB_K2-3_s12_et4_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.965896657."
"257_276_20260727_150137","264","1","OK","2026-07-27T15:05:56","Корпус 2.3/POZD_WEB_K2-3_s12_et4_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et4_4.png","257538","c288496a006cb5b2d2a7eb96989db7bd743f9e37b0fa3d50d540c97b0c70069f","true","calculated","120","120","1.208480438","1","[517.795275,830.133868,1403.204725,250.866131]","885.40945","579.267737","4167","11","[{""width_pt"":0.75,""count"":1874},{""width_pt"":1,""count"":190}]","2064","[{""width_pt"":0.75,""count"":2064}]","[{""width_pt"":0.75,""count"":2064}]","0","[68.979331,947.335642,1131.020669,252.664357]","1062.041338","694.671285","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\264_POZD_WEB_K2-3_s12_et4_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.208480438."
"257_276_20260727_150137","265","1","OK","2026-07-27T15:06:49","Корпус 2.3/POZD_WEB_K2-3_s12_et5_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et5_4.png","257825","e4cfb83802de0f08962aa35832c51fd3bcc0b4f340d8c1f88ae1a9eef5986584","true","calculated","120","120","1.208480438","1","[517.795275,830.133874,1403.204725,250.866124]","885.40945","579.26775","4204","11","[{""width_pt"":0.75,""count"":1887},{""width_pt"":1,""count"":191}]","2078","[{""width_pt"":0.75,""count"":2078}]","[{""width_pt"":0.75,""count"":2078}]","0","[68.979331,947.335649,1131.020669,252.66435]","1062.041338","694.671299","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s12_et5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\265_POZD_WEB_K2-3_s12_et5_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.208480438."
"257_276_20260727_150137","266","1","OK","2026-07-27T15:07:40","Корпус 2.3/POZD_WEB_K2-3_s12_et6_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s12_et6_1.png","424715","7a752285339863225b729c8c5d193533d3f8b3727b85277658090aa76cac2f25","true","calculated","110","110","1.083729011","1","[466.771653,834.385824,1454.103347,246.614176]","987.331694","587.771648","7699","15","[{""width_pt"":0.75,""count"":3595},{""width_pt"":1,""count"":198}]","3793","[{""width_pt"":0.75,""count"":3793}]","[{""width_pt"":0.75,""count"":3793}]","0","[57.073819,923.099406,1142.926181,276.900594]","1085.852362","646.198812","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s12_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\266_POZD_WEB_K2-3_s12_et6_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.083729011."
