"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"317_336_20260727_154148","317","1","OK","2026-07-27T15:41:48","Корпус 2.3/POZD_WEB_K2-3_s14_et2_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et2_4.png","167920","f85a69d429b3b7ba4c53a98ba7d283a4135c264d59ab216ea100cfc35d61e9e6","true","calculated","200","200","1.886441638","1","[747.543307,796.985236,1173.456687,284.014764]","425.91338","512.970472","1837","11","[{""width_pt"":0.75,""count"":813},{""width_pt"":1,""count"":96}]","909","[{""width_pt"":0.75,""count"":909}]","[{""width_pt"":0.75,""count"":909}]","0","[174.711614,1112.595473,1025.288386,87.404527]","850.576772","1025.190946","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\317_POZD_WEB_K2-3_s14_et2_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.886441638."
"317_336_20260727_154148","318","1","OK","2026-07-27T15:42:18","Корпус 2.3/POZD_WEB_K2-3_s14_et2_5.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et2_5.png","173515","ee7b91c40eb09227c7a69f9b7972005ac0557d6f37fe6052fd3898e0b0d8e29e","true","calculated","200","200","1.923910331","1","[751.653538,791.882862,1169.346463,288.992138]","417.692925","502.890724","1930","11","[{""width_pt"":0.75,""count"":854},{""width_pt"":1,""count"":106}]","960","[{""width_pt"":0.75,""count"":960}]","[{""width_pt"":0.75,""count"":960}]","0","[182.932075,1102.390725,1017.067924,97.609275]","834.135849","1004.78145","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\318_POZD_WEB_K2-3_s14_et2_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.923910331."
"317_336_20260727_154148","319","1","OK","2026-07-27T15:42:47","Корпус 2.3/POZD_WEB_K2-3_s14_et3,5_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3,5_1.png","204425","27339df2e9e8c67246a9ad3f360991c67ac13cb1a061507cbf20ff0b48cb04f4","true","calculated","170","170","1.690123243","1","[673.961343,777.476389,1247.038657,302.523611]","573.077314","474.952778","2590","10","[{""width_pt"":0.75,""count"":1154},{""width_pt"":1,""count"":127}]","1281","[{""width_pt"":0.75,""count"":1281}]","[{""width_pt"":0.75,""count"":1281}]","0","[113.359283,1003.234861,1086.640717,196.765139]","973.281434","806.469722","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\319_POZD_WEB_K2-3_s14_et3,5_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.690123243."
"317_336_20260727_154148","320","1","OK","2026-07-27T15:43:19","Корпус 2.3/POZD_WEB_K2-3_s14_et3,5_5.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3,5_5.png","173105","124559487bbbeb98d4034da4ef5c64d0a1b299f0cb46f254f6f9be0f468786b0","true","calculated","200","200","1.979686588","1","[751.65355,777.476384,1169.34645,302.523616]","417.6929","474.952768","1953","10","[{""width_pt"":0.75,""count"":863},{""width_pt"":1,""count"":107}]","970","[{""width_pt"":0.75,""count"":970}]","[{""width_pt"":0.75,""count"":970}]","0","[182.932099,1074.327768,1017.067901,125.672232]","834.135802","948.655536","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\320_POZD_WEB_K2-3_s14_et3,5_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.979686588."
"317_336_20260727_154148","321","1","OK","2026-07-27T15:43:46","Корпус 2.3/POZD_WEB_K2-3_s14_et3_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3_4.png","167192","ad0ee102fa43870d5d5884f7f14d3ecde459d2ae49dddc72cb7e7472517985da","true","calculated","200","200","1.940010738","1","[747.543298,782.95374,1173.456702,297.92126]","425.913404","485.03248","1830","11","[{""width_pt"":0.75,""count"":809},{""width_pt"":1,""count"":98}]","907","[{""width_pt"":0.75,""count"":907}]","[{""width_pt"":0.75,""count"":907}]","0","[174.711595,1084.53248,1025.288405,115.46752]","850.57681","969.06496","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\321_POZD_WEB_K2-3_s14_et3_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.940010738."
"317_336_20260727_154148","322","1","OK","2026-07-27T15:44:14","Корпус 2.3/POZD_WEB_K2-3_s14_et4_1.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_1.png","207810","2af8e3db1f3956c5a1629c14ad96802cf275e33112504eab0707c08f4881d1b9","true","calculated","170","170","1.642505268","1","[673.961343,791.88287,1247.038657,288.99213]","573.077314","502.89074","2597","11","[{""width_pt"":0.75,""count"":1155},{""width_pt"":1,""count"":127}]","1282","[{""width_pt"":0.75,""count"":1282}]","[{""width_pt"":0.75,""count"":1282}]","0","[113.359283,1027.088379,1086.640717,172.911621]","973.281434","854.176758","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\322_POZD_WEB_K2-3_s14_et4_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.642505268."
"317_336_20260727_154148","323","1","OK","2026-07-27T15:44:49","Корпус 2.3/POZD_WEB_K2-3_s14_et4_2.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_2.png","204743","850f2292359fbb980759bcdcd1f94c3fb2f6347b3b3b242bd135a3452d3ec501","true","calculated","170","170","1.604460993","1","[673.700773,803.271656,1247.299227,276.728346]","573.598454","526.54331","2565","10","[{""width_pt"":0.75,""count"":1140},{""width_pt"":1,""count"":129}]","1269","[{""width_pt"":0.75,""count"":1269}]","[{""width_pt"":0.75,""count"":1269}]","0","[112.916315,1047.086812,1087.083685,152.913187]","974.16737","894.173625","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\323_POZD_WEB_K2-3_s14_et4_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.604460993."
"317_336_20260727_154148","324","1","OK","2026-07-27T15:45:21","Корпус 2.3/POZD_WEB_K2-3_s14_et4_3.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_3.png","156680","3ff2c6aa2fc9e85b22871d7bf5a1c614a97e434917b31d9973a76f191dbe0ff2","true","calculated","200","200","1.986829796","1","[768.519682,796.985236,1152.480318,284.014764]","383.960636","512.970472","1682","11","[{""width_pt"":0.75,""count"":744},{""width_pt"":1,""count"":85}]","829","[{""width_pt"":0.75,""count"":829}]","[{""width_pt"":0.75,""count"":829}]","0","[216.664364,1112.595473,983.335636,87.404527]","766.671272","1025.190946","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\324_POZD_WEB_K2-3_s14_et4_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.986829796."
"317_336_20260727_154148","325","1","OK","2026-07-27T15:45:48","Корпус 2.3/POZD_WEB_K2-3_s14_et4_4.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_4.png","171669","589a1daf17138b3fb20995b675efb9f9cf14a6dca6638c0f00ab1fb857515f97","true","calculated","200","200","1.878764717","1","[732.995099,782.95374,1187.129901,297.92126]","454.134802","485.03248","1855","11","[{""width_pt"":0.75,""count"":820},{""width_pt"":1,""count"":98}]","918","[{""width_pt"":0.75,""count"":918}]","[{""width_pt"":0.75,""count"":918}]","0","[146.365199,1084.53248,1053.634801,115.46752]","907.269602","969.06496","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\325_POZD_WEB_K2-3_s14_et4_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.878764717."
"317_336_20260727_154148","326","1","OK","2026-07-27T15:46:17","Корпус 2.3/POZD_WEB_K2-3_s14_et4_5.ai","Корпус 2.3","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_5.png","172170","c5ab8b9d10c90de1e503a07ad733ca2c34305e8c833d05ee38c6cccb26a90091","true","calculated","200","200","1.979686617","1","[751.653551,777.476378,1169.346449,302.523622]","417.692898","474.952756","1941","10","[{""width_pt"":0.75,""count"":857},{""width_pt"":1,""count"":107}]","964","[{""width_pt"":0.75,""count"":964}]","[{""width_pt"":0.75,""count"":964}]","0","[182.932102,1074.327756,1017.067898,125.672244]","834.135796","948.655512","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\326_POZD_WEB_K2-3_s14_et4_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.979686617."
