"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"190_194_20260727_140746","190","1","OK","2026-07-27T14:07:47","Корпус 2.2/POZD_WEB_K2-2_s7_et2,6_4.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2,6_4.png","205748","9423fab096b2080668819be8c279ee172c72f492b414ba6f4b61191dc5285f64","true","calculated","170","170","1.625548931","1","[11.700796,677.985236,585.299204,165.014764]","573.598408","512.970472","2515","11","[{""width_pt"":0.75,""count"":1118},{""width_pt"":1,""count"":122}]","1240","[{""width_pt"":0.75,""count"":1240}]","[{""width_pt"":0.75,""count"":1240}]","0","[112.916353,1035.762402,1087.083647,164.237598]","974.167294","871.524804","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2,6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2,6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\190_POZD_WEB_K2-2_s7_et2,6_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.625548931."
"190_194_20260727_140746","191","1","OK","2026-07-27T14:08:23","Корпус 2.2/POZD_WEB_K2-2_s7_et2_1.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_1.png","172290","80bcf11328c39ad80c3a9f03cd1779723a57bf86ff49471de438507fd05b59f2","true","calculated","170","170","1.773732611","1","[31.668307,653.040354,565.331693,189.959646]","533.663386","463.080708","1910","11","[{""width_pt"":0.75,""count"":841}]","841","[{""width_pt"":0.75,""count"":841}]","[{""width_pt"":0.75,""count"":841}]","0","[146.648622,993.356102,1053.351378,206.643898]","906.702756","786.712204","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\191_POZD_WEB_K2-2_s7_et2_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.773732611."
"190_194_20260727_140746","192","1","OK","2026-07-27T14:08:52","Корпус 2.2/POZD_WEB_K2-2_s7_et2_3.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_3.png","197486","c1d2fb47593ccf8b1274ef1c8fdad1a431a712aeb3d0e6a51f837b2eeb60866d","true","calculated","170","170","1.843600085","1","[43.7016,645.445836,553.2984,196.555489]","509.5968","448.890347","2380","9","[{""width_pt"":0.75,""count"":1052},{""width_pt"":1,""count"":130}]","1182","[{""width_pt"":0.75,""count"":1182}]","[{""width_pt"":0.75,""count"":1182}]","0","[167.31772,981.081165,1032.68228,218.918835]","865.36456","762.16233","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\192_POZD_WEB_K2-2_s7_et2_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.843600085."
"190_194_20260727_140746","193","1","OK","2026-07-27T14:09:23","Корпус 2.2/POZD_WEB_K2-2_s7_et2_5.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_5.png","209521","2422023ac83a062e4bace1469969211b87830a5d2278b31926f808d69e52a967","true","calculated","170","170","1.625010122","1","[11.700788,678.155344,585.299212,164.844656]","573.598424","513.310688","2680","13","[{""width_pt"":0.75,""count"":1193},{""width_pt"":1,""count"":130}]","1323","[{""width_pt"":0.75,""count"":1323}]","[{""width_pt"":0.75,""count"":1323}]","0","[112.916339,1036.051584,1087.083661,163.948416]","974.167322","872.103168","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et2_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\193_POZD_WEB_K2-2_s7_et2_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.625010122."
"190_194_20260727_140746","194","1","OK","2026-07-27T14:10:02","Корпус 2.2/POZD_WEB_K2-2_s7_et2_6.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et2_6.png","223409","b6feffcd38cf492f583be2c4a24321117fd69e03b66df0c6af37eb924ed7bc70","true","calculated","110","110","1.142786259","1","[11.700796,889.091536,585.299204,-47.216537]","573.598408","936.308073","3328","11","[{""width_pt"":0.75,""count"":1483},{""width_pt"":1,""count"":162}]","1645","[{""width_pt"":0.75,""count"":1645}]","[{""width_pt"":0.75,""count"":1645}]","0","[284.695875,1114.863189,915.304125,85.13681]","630.60825","1029.726379","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х110_POZD_WEB_K2-2_s7_et2_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х110_POZD_WEB_K2-2_s7_et2_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\194_POZD_WEB_K2-2_s7_et2_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.142786259."
