"batch_id","index","attempt","status","timestamp","source_relpath","corpus","source_ai","reference_png","source_size_bytes","source_sha256_before","source_hash_preverified","scale_mode","calculated_scale_percent","applied_scale_percent","s_raw","artboards_before","visible_bounds_before","visible_width_before_pt","visible_height_before_pt","page_items_before","layers_before","stroke_widths_original","stroked_objects","stroke_widths_before_scale","stroke_widths_after_scale","stroke_mismatch_count","final_visible_bounds","final_visible_width_pt","final_visible_height_pt","final_center_x","final_center_y","final_artboard","layer_state_match","item_state_match","item_structure_match","item_geometry_match_after_reopen","ruler_units_pixels_after_reopen","output_ai","output_png","audit_json","comment"
"195_214_20260727_141747","195","1","OK","2026-07-27T14:17:47","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_1.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_1.png","171786","efbe229ddf142114d762689a194caddb92ddcb13425b427303e2d6da529f0ff2","true","calculated","170","170","1.829359018","1","[31.54332,639.133858,565.45668,203.991142]","533.91336","435.142716","1895","10","[{""width_pt"":0.75,""count"":834},{""width_pt"":1,""count"":103}]","937","[{""width_pt"":0.75,""count"":937}]","[{""width_pt"":0.75,""count"":937}]","0","[146.648644,969.502559,1053.351356,230.497441]","906.702712","739.005118","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\195_POZD_WEB_K2-2_s7_et3,5_1_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.829359018."
"195_214_20260727_141747","196","1","OK","2026-07-27T14:18:15","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_3.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_3.png","200068","0c9adb6270c8f0f6f3fd4dcd425493218ea4a0e747a4552f467d0f15ce48079e","true","calculated","170","170","1.843600085","1","[43.7016,645.445836,553.2984,196.555489]","509.5968","448.890347","2436","10","[{""width_pt"":0.75,""count"":1069},{""width_pt"":1,""count"":134}]","1203","[{""width_pt"":0.75,""count"":1203}]","[{""width_pt"":0.75,""count"":1203}]","0","[167.31772,981.081165,1032.68228,218.918835]","865.36456","762.16233","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\196_POZD_WEB_K2-2_s7_et3,5_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.843600085."
"195_214_20260727_141747","197","1","OK","2026-07-27T14:18:48","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_4.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_4.png","202155","95530577dcabd639e1b5962f37288aa673802bee703bbeb1d7e40b40cf486b48","true","calculated","170","170","1.671709499","1","[11.700784,663.95374,585.299216,178.92126]","573.598432","485.03248","2477","10","[{""width_pt"":0.75,""count"":1100},{""width_pt"":1,""count"":123}]","1223","[{""width_pt"":0.75,""count"":1223}]","[{""width_pt"":0.75,""count"":1223}]","0","[112.916332,1011.908858,1087.083668,188.091142]","974.167336","823.817716","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\197_POZD_WEB_K2-2_s7_et3,5_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.671709499."
"195_214_20260727_141747","198","1","OK","2026-07-27T14:19:19","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_5.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_5.png","205086","a1ca669b0b57419366c1188b1f562e835c3dfeba411a2d791f9c0380f8096074","true","calculated","170","170","1.671709548","1","[11.700801,663.95374,585.299199,178.92126]","573.598398","485.03248","2608","10","[{""width_pt"":0.75,""count"":1163},{""width_pt"":1,""count"":127}]","1290","[{""width_pt"":0.75,""count"":1290}]","[{""width_pt"":0.75,""count"":1290}]","0","[112.916362,1011.908858,1087.083638,188.091142]","974.167276","823.817716","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\198_POZD_WEB_K2-2_s7_et3,5_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.671709548."
"195_214_20260727_141747","199","1","OK","2026-07-27T14:19:51","Корпус 2.2/POZD_WEB_K2-2_s7_et3,5_6.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,5_6.png","228662","153611d8b0daea44341e46bc4d8d05abe920c0cc99a84020f7e0869dc67caec1","true","calculated","120","120","1.208480471","1","[11.578497,864.204713,585.421503,-21.204713]","573.843006","885.409426","3433","11","[{""width_pt"":0.75,""count"":1521},{""width_pt"":1,""count"":170}]","1691","[{""width_pt"":0.75,""count"":1691}]","[{""width_pt"":0.75,""count"":1691}]","0","[255.919197,1131.020655,944.080803,68.979345]","688.161606","1062.04131","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х120_POZD_WEB_K2-2_s7_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х120_POZD_WEB_K2-2_s7_et3,5_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\199_POZD_WEB_K2-2_s7_et3,5_6_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.208480471."
"195_214_20260727_141747","200","1","OK","2026-07-27T14:20:35","Корпус 2.2/POZD_WEB_K2-2_s7_et3,6_2.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et3,6_2.png","171596","1ad982fe58e5340fd6ae7cf4185e471bc6a8d8736e15f2087dfd31533d3f08ee","true","calculated","170","170","1.84374465","1","[43.732283,645.437005,553.267717,196.562995]","509.535434","448.87401","1903","10","[{""width_pt"":0.75,""count"":832},{""width_pt"":1,""count"":107}]","939","[{""width_pt"":0.75,""count"":939}]","[{""width_pt"":0.75,""count"":939}]","0","[167.369882,981.067909,1032.630118,218.932091]","865.260236","762.135818","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et3,6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\200_POZD_WEB_K2-2_s7_et3,6_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.84374465."
"195_214_20260727_141747","201","1","OK","2026-07-27T14:21:01","Корпус 2.2/POZD_WEB_K2-2_s7_et4_2.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_2.png","174805","eee9f2a0ff8abe0b3fd8dc91585e342f6d7e5e6ef90f4488a6da5dd6acb3f502","true","calculated","170","170","1.788913885","1","[43.732283,659.343478,553.267717,182.531522]","509.535434","476.811956","1949","11","[{""width_pt"":0.75,""count"":853},{""width_pt"":1,""count"":105}]","958","[{""width_pt"":0.75,""count"":958}]","[{""width_pt"":0.75,""count"":958}]","0","[167.369882,1004.921413,1032.630118,195.078587]","865.260236","809.842826","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\201_POZD_WEB_K2-2_s7_et4_2_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.788913885."
"195_214_20260727_141747","202","1","OK","2026-07-27T14:21:31","Корпус 2.2/POZD_WEB_K2-2_s7_et4_3.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_3.png","201981","fb6d6ccadd6c9d127ae4e6438efd1a5ef0f7a2442845fa50524723963a602178","true","calculated","170","170","1.787872576","1","[42.944354,659.477635,553.055646,182.648993]","510.111292","476.828642","2448","11","[{""width_pt"":0.75,""count"":1074},{""width_pt"":1,""count"":134}]","1208","[{""width_pt"":0.75,""count"":1208}]","[{""width_pt"":0.75,""count"":1208}]","0","[166.880401,1004.934823,1033.119599,195.065178]","866.239198","809.869645","600","600.000001","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\202_POZD_WEB_K2-2_s7_et4_3_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.787872576."
"195_214_20260727_141747","203","1","OK","2026-07-27T14:22:04","Корпус 2.2/POZD_WEB_K2-2_s7_et4_4.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_4.png","202400","ded51f3ae7f99b68d237d05e6c45d3af1b1249f9524cf96b3bdab624a605a0d7","true","calculated","170","170","1.671709531","1","[11.700795,663.95374,585.299205,178.92126]","573.59841","485.03248","2454","10","[{""width_pt"":0.75,""count"":1091},{""width_pt"":1,""count"":122}]","1213","[{""width_pt"":0.75,""count"":1213}]","[{""width_pt"":0.75,""count"":1213}]","0","[112.916352,1011.908858,1087.083648,188.091142]","974.167296","823.817716","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\203_POZD_WEB_K2-2_s7_et4_4_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.671709531."
"195_214_20260727_141747","204","1","OK","2026-07-27T14:22:35","Корпус 2.2/POZD_WEB_K2-2_s7_et4_5.ai","Корпус 2.2","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s7_et4_5.png","205272","ee22f5f546e4ba07a8866d792399fce8a70d18a3f1bff00d7b5768faa67c9e18","true","calculated","170","170","1.625548945","1","[11.700801,677.985236,585.299199,165.014764]","573.598398","512.970472","2595","11","[{""width_pt"":0.75,""count"":1157},{""width_pt"":1,""count"":125}]","1282","[{""width_pt"":0.75,""count"":1282}]","[{""width_pt"":0.75,""count"":1282}]","0","[112.916362,1035.762402,1087.083638,164.237598]","974.167276","871.524804","600","600","[{""index"":0,""name"":""Монтажная область 1"",""rect"":[0,1200,1200,0],""width"":1200,""height"":1200}]","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s7_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\204_POZD_WEB_K2-2_s7_et4_5_attempt1.json","Pixel-native AI подтверждён после повторного открытия; обводки 0.75 px; s_raw=1.625548945."
