"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"236_256_20260727_150010","236","OK","2026-07-27T15:00:11","Корпус 2.3/POZD_WEB_K2-3_s11_et1_6.ai","200","true","true","1","1200","1200","600","600","true","1985","0","4017","4017","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et1_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et1_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\236_POZD_WEB_K2-3_s11_et1_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","237","OK","2026-07-27T15:00:16","Корпус 2.3/POZD_WEB_K2-3_s11_et1_7.ai","110","true","true","1","1200","1200","600","600","true","2964","0","5998","5998","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s11_et1_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s11_et1_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\237_POZD_WEB_K2-3_s11_et1_7_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","238","OK","2026-07-27T15:00:25","Корпус 2.3/POZD_WEB_K2-3_s11_et2,4_2.ai","200","true","true","1","1200","1200","600","600","true","825","0","1658","1658","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2,4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2,4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\238_POZD_WEB_K2-3_s11_et2,4_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","239","OK","2026-07-27T15:00:28","Корпус 2.3/POZD_WEB_K2-3_s11_et2,6_1.ai","120","true","true","1","1200","1200","600","600","true","2006","0","4063","4063","12","12","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\239_POZD_WEB_K2-3_s11_et2,6_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","240","OK","2026-07-27T15:00:33","Корпус 2.3/POZD_WEB_K2-3_s11_et2,6_4.ai","120","true","true","1","1200","1200","600","600","true","2118","0","4277","4277","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\240_POZD_WEB_K2-3_s11_et2,6_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","241","OK","2026-07-27T15:00:38","Корпус 2.3/POZD_WEB_K2-3_s11_et2_3.ai","200","true","true","1","1200","1200","600","600","true","889","0","1788","1788","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\241_POZD_WEB_K2-3_s11_et2_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","242","OK","2026-07-27T15:00:41","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_1.ai","120","true","true","1","1200","1200","600","600","true","1981","0","4008","4008","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\242_POZD_WEB_K2-3_s11_et3,5_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","243","OK","2026-07-27T15:00:46","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_2.ai","200","true","true","1","1200","1200","600","600","true","832","0","1674","1674","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\243_POZD_WEB_K2-3_s11_et3,5_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","244","OK","2026-07-27T15:00:48","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_3.ai","200","true","true","1","1200","1200","600","600","true","885","0","1779","1779","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\244_POZD_WEB_K2-3_s11_et3,5_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"236_256_20260727_150010","245","OK","2026-07-27T15:00:51","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_4.ai","120","true","true","1","1200","1200","600","600","true","2104","0","4245","4245","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\245_POZD_WEB_K2-3_s11_et3,5_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
