"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"002_026_20260727_164026","12","OK","2026-07-27T16:43:24","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_1.ai","170","true","true","1","1200","1200","600","600","true","1155","0","2340","2340","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\012_POZD_WEB_K2-1_s1_et3,5_1_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","13","OK","2026-07-27T16:43:35","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_2.ai","170","true","true","1","1200","1200","600","600","true","1182","0","2396","2396","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\013_POZD_WEB_K2-1_s1_et3,5_2_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","14","OK","2026-07-27T16:43:46","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_3.ai","170","true","true","1","1200","1200","600","600","true","1216","0","2456","2456","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\014_POZD_WEB_K2-1_s1_et3,5_3_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","15","OK","2026-07-27T16:43:57","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_4.ai","200","true","true","1","1200","1200","600","600","true","818","0","1651","1651","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\015_POZD_WEB_K2-1_s1_et3,5_4_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","16","OK","2026-07-27T16:44:02","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_5.ai","120","true","true","1","1200","1200","600","600","true","1743","0","3524","3524","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s1_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s1_et3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\016_POZD_WEB_K2-1_s1_et3,5_5_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","17","OK","2026-07-27T16:44:29","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_6.ai","170","true","true","1","1200","1200","600","600","true","1320","0","2674","2674","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\017_POZD_WEB_K2-1_s1_et3,5_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","18","OK","2026-07-27T16:44:43","Корпус 2.1/POZD_WEB_K2-1_s1_et4_1.ai","170","true","true","1","1200","1200","600","600","true","1040","0","2330","2330","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\018_POZD_WEB_K2-1_s1_et4_1_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","19","OK","2026-07-27T16:44:53","Корпус 2.1/POZD_WEB_K2-1_s1_et4_2.ai","170","true","true","1","1200","1200","600","600","true","1203","0","2439","2439","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\019_POZD_WEB_K2-1_s1_et4_2_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","20","OK","2026-07-27T16:45:05","Корпус 2.1/POZD_WEB_K2-1_s1_et4_4.ai","200","true","true","1","1200","1200","600","600","true","845","0","1704","1704","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s1_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\020_POZD_WEB_K2-1_s1_et4_4_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","21","OK","2026-07-27T16:45:11","Корпус 2.1/POZD_WEB_K2-1_s1_et4_6.ai","170","true","true","1","1200","1200","600","600","true","1329","0","2696","2696","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et4_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\021_POZD_WEB_K2-1_s1_et4_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","22","OK","2026-07-27T16:45:25","Корпус 2.1/POZD_WEB_K2-1_s1_et6_1.ai","170","true","true","1","1200","1200","600","600","true","1212","0","2461","2461","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\022_POZD_WEB_K2-1_s1_et6_1_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","23","OK","2026-07-27T16:45:37","Корпус 2.1/POZD_WEB_K2-1_s1_et6_2.ai","170","true","true","1","1200","1200","600","600","true","1203","0","2443","2443","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\023_POZD_WEB_K2-1_s1_et6_2_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","24","OK","2026-07-27T16:45:48","Корпус 2.1/POZD_WEB_K2-1_s1_et6_3.ai","170","true","true","1","1200","1200","600","600","true","1221","0","2465","2465","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\024_POZD_WEB_K2-1_s1_et6_3_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","25","OK","2026-07-27T16:45:59","Корпус 2.1/POZD_WEB_K2-1_s1_et6_5.ai","110","true","true","1","1200","1200","600","600","true","1803","0","3653","3653","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х110_POZD_WEB_K2-1_s1_et6_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х110_POZD_WEB_K2-1_s1_et6_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\025_POZD_WEB_K2-1_s1_et6_5_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"002_026_20260727_164026","26","OK","2026-07-27T16:46:27","Корпус 2.1/POZD_WEB_K2-1_s1_et6_6.ai","170","true","true","1","1200","1200","600","600","true","1344","0","2725","2725","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et6_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\026_POZD_WEB_K2-1_s1_et6_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
