"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"297_316_20260727_154040","307","OK","2026-07-27T15:41:09","Корпус 2.3/POZD_WEB_K2-3_s13_et6_3.ai","150","true","true","1","1200","1200","600","600","true","1841","0","3740","3740","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et6_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\307_POZD_WEB_K2-3_s13_et6_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","308","OK","2026-07-27T15:41:14","Корпус 2.3/POZD_WEB_K2-3_s13_et6_5.ai","170","true","true","1","1200","1200","600","600","true","1274","0","2583","2583","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et6_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et6_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\308_POZD_WEB_K2-3_s13_et6_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","309","OK","2026-07-27T15:41:17","Корпус 2.3/POZD_WEB_K2-3_s13_et6_7.ai","150","true","true","1","1200","1200","600","600","true","2334","0","4729","4729","18","18","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et6_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s13_et6_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\309_POZD_WEB_K2-3_s13_et6_7_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","310","OK","2026-07-27T15:41:23","Корпус 2.3/POZD_WEB_K2-3_s13_et6_9.ai","170","true","true","1","1200","1200","600","600","true","1034","0","2100","2100","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et6_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s13_et6_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\310_POZD_WEB_K2-3_s13_et6_9_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","311","OK","2026-07-27T15:41:26","Корпус 2.3/POZD_WEB_K2-3_s14_et1,3,5_2.ai","170","true","true","1","1200","1200","600","600","true","1293","0","2619","2619","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et1,3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et1,3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\311_POZD_WEB_K2-3_s14_et1,3,5_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","312","OK","2026-07-27T15:41:29","Корпус 2.3/POZD_WEB_K2-3_s14_et1,3,5_3.ai","200","true","true","1","1200","1200","600","600","true","820","0","1654","1654","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et1,3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et1,3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\312_POZD_WEB_K2-3_s14_et1,3,5_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","313","OK","2026-07-27T15:41:31","Корпус 2.3/POZD_WEB_K2-3_s14_et1_1.ai","150","true","true","1","1200","1200","600","600","true","2128","0","4308","4308","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s14_et1_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s14_et1_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\313_POZD_WEB_K2-3_s14_et1_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","314","OK","2026-07-27T15:41:37","Корпус 2.3/POZD_WEB_K2-3_s14_et2,6_1.ai","170","true","true","1","1200","1200","600","600","true","1273","0","2570","2570","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et2,6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et2,6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\314_POZD_WEB_K2-3_s14_et2,6_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","315","OK","2026-07-27T15:41:40","Корпус 2.3/POZD_WEB_K2-3_s14_et2,6_2.ai","150","true","true","1","1200","1200","600","600","true","1258","0","2552","2552","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s14_et2,6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s14_et2,6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\315_POZD_WEB_K2-3_s14_et2,6_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"297_316_20260727_154040","316","OK","2026-07-27T15:41:43","Корпус 2.3/POZD_WEB_K2-3_s14_et2,6_3.ai","200","true","true","1","1200","1200","600","600","true","841","0","1700","1700","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2,6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2,6_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\316_POZD_WEB_K2-3_s14_et2,6_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
