"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"337_357_20260727_160439","347","OK","2026-07-27T16:05:09","Корпус 2.3/POZD_WEB_K2-3_s8_et2_3.ai","150","true","true","1","1200","1200","600","600","true","1589","0","3207","3207","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et2_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et2_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\347_POZD_WEB_K2-3_s8_et2_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","348","OK","2026-07-27T16:05:13","Корпус 2.3/POZD_WEB_K2-3_s8_et2_4.ai","150","true","true","1","1200","1200","600","600","true","1610","0","3254","3254","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et2_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et2_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\348_POZD_WEB_K2-3_s8_et2_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","349","OK","2026-07-27T16:05:17","Корпус 2.3/POZD_WEB_K2-3_s8_et2_5.ai","200","true","true","1","1200","1200","600","600","true","867","0","1753","1753","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\349_POZD_WEB_K2-3_s8_et2_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","350","OK","2026-07-27T16:05:19","Корпус 2.3/POZD_WEB_K2-3_s8_et2_7.ai","200","true","true","1","1200","1200","600","600","true","682","0","1388","1388","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\350_POZD_WEB_K2-3_s8_et2_7_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","351","OK","2026-07-27T16:05:22","Корпус 2.3/POZD_WEB_K2-3_s8_et2_8.ai","200","true","true","1","1200","1200","600","600","true","752","0","1533","1533","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_8.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et2_8.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\351_POZD_WEB_K2-3_s8_et2_8_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","352","OK","2026-07-27T16:05:24","Корпус 2.3/POZD_WEB_K2-3_s8_et2_9.ai","150","true","true","1","1200","1200","600","600","true","1482","0","3005","3005","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et2_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et2_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\352_POZD_WEB_K2-3_s8_et2_9_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","353","OK","2026-07-27T16:05:28","Корпус 2.3/POZD_WEB_K2-3_s8_et3_1.ai","170","true","true","1","1200","1200","600","600","true","1286","0","2613","2613","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et3_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et3_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\353_POZD_WEB_K2-3_s8_et3_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","354","OK","2026-07-27T16:05:31","Корпус 2.3/POZD_WEB_K2-3_s8_et3_2.ai","200","true","true","1","1200","1200","600","600","true","868","0","1745","1745","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s8_et3_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\354_POZD_WEB_K2-3_s8_et3_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","356","OK","2026-07-27T16:05:34","Корпус 2.3/POZD_WEB_K2-3_s8_et3_4.ai","150","true","true","1","1200","1200","600","600","true","1589","0","3208","3208","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et3_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х150_POZD_WEB_K2-3_s8_et3_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\356_POZD_WEB_K2-3_s8_et3_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"337_357_20260727_160439","357","OK","2026-07-27T16:05:38","Корпус 2.3/POZD_WEB_K2-3_s8_et3_6.ai","170","true","true","1","1200","1200","600","600","true","1061","0","2381","2381","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et3_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s8_et3_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\357_POZD_WEB_K2-3_s8_et3_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
