"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"052_076_20260727_165209","52","OK","2026-07-27T16:52:09","Корпус 2.1/POZD_WEB_K2-1_s2_et3,5_9.ai","170","true","true","1","1200","1200","600","600","true","1372","0","2770","2770","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et3,5_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et3,5_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\052_POZD_WEB_K2-1_s2_et3,5_9_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","53","OK","2026-07-27T16:52:25","Корпус 2.1/POZD_WEB_K2-1_s2_et4_2.ai","200","true","true","1","1200","1200","600","600","true","860","0","1747","1747","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\053_POZD_WEB_K2-1_s2_et4_2_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","54","OK","2026-07-27T16:52:31","Корпус 2.1/POZD_WEB_K2-1_s2_et4_3.ai","200","true","true","1","1200","1200","600","600","true","917","0","1854","1854","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\054_POZD_WEB_K2-1_s2_et4_3_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","55","OK","2026-07-27T16:52:38","Корпус 2.1/POZD_WEB_K2-1_s2_et4_5.ai","200","true","true","1","1200","1200","600","600","true","867","0","1756","1756","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\055_POZD_WEB_K2-1_s2_et4_5_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","56","OK","2026-07-27T16:52:44","Корпус 2.1/POZD_WEB_K2-1_s2_et4_6.ai","150","true","true","1","1200","1200","600","600","true","1594","0","3227","3227","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et4_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et4_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\056_POZD_WEB_K2-1_s2_et4_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","57","OK","2026-07-27T16:53:06","Корпус 2.1/POZD_WEB_K2-1_s2_et4_7.ai","170","true","true","1","1200","1200","600","600","true","1165","0","2352","2352","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et4_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et4_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\057_POZD_WEB_K2-1_s2_et4_7_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","58","OK","2026-07-27T16:53:17","Корпус 2.1/POZD_WEB_K2-1_s2_et4_9.ai","170","true","true","1","1200","1200","600","600","true","1418","0","2863","2863","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et4_9.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et4_9.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\058_POZD_WEB_K2-1_s2_et4_9_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","59","OK","2026-07-27T16:53:34","Корпус 2.1/POZD_WEB_K2-1_s2_et6_1.ai","170","true","true","1","1200","1200","600","600","true","1216","0","2467","2467","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s2_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\059_POZD_WEB_K2-1_s2_et6_1_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","60","OK","2026-07-27T16:53:46","Корпус 2.1/POZD_WEB_K2-1_s2_et6_4.ai","200","true","true","1","1200","1200","600","600","true","880","0","1775","1775","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s2_et6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\060_POZD_WEB_K2-1_s2_et6_4_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"052_076_20260727_165209","61","OK","2026-07-27T16:53:52","Корпус 2.1/POZD_WEB_K2-1_s2_et6_6.ai","150","true","true","1","1200","1200","600","600","true","1606","0","3251","3251","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s2_et6_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\061_POZD_WEB_K2-1_s2_et6_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
