"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"010_014_20260727_120927","10","OK","2026-07-27T12:09:27","Корпус 2.1/POZD_WEB_K2-1_s1_et2_2.ai","170","true","true","1","1200","1200","600","600","true","1208","0","2452","2452","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\010_POZD_WEB_K2-1_s1_et2_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"010_014_20260727_120927","11","OK","2026-07-27T12:09:31","Корпус 2.1/POZD_WEB_K2-1_s1_et2_6.ai","170","true","true","1","1200","1200","600","600","true","1318","0","2672","2672","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et2_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\011_POZD_WEB_K2-1_s1_et2_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"010_014_20260727_120927","12","OK","2026-07-27T12:09:34","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_1.ai","170","true","true","1","1200","1200","600","600","true","1155","0","2340","2340","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\012_POZD_WEB_K2-1_s1_et3,5_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"010_014_20260727_120927","13","OK","2026-07-27T12:09:37","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_2.ai","170","true","true","1","1200","1200","600","600","true","1182","0","2396","2396","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\013_POZD_WEB_K2-1_s1_et3,5_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"010_014_20260727_120927","14","OK","2026-07-27T12:09:40","Корпус 2.1/POZD_WEB_K2-1_s1_et3,5_3.ai","170","true","true","1","1200","1200","600","600","true","1216","0","2456","2456","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s1_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\014_POZD_WEB_K2-1_s1_et3,5_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
