"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"215_235_20260727_144422","215","OK","2026-07-27T14:44:22","Корпус 2.3/POZD_WEB_K2-3_s10_et2_3.ai","170","true","true","1","1200","1200","600","600","true","1227","0","2491","2491","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et2_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et2_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\215_POZD_WEB_K2-3_s10_et2_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","216","OK","2026-07-27T14:44:26","Корпус 2.3/POZD_WEB_K2-3_s10_et2_4.ai","170","true","true","1","1200","1200","600","600","true","1257","0","2546","2546","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et2_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et2_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\216_POZD_WEB_K2-3_s10_et2_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","217","OK","2026-07-27T14:44:29","Корпус 2.3/POZD_WEB_K2-3_s10_et2_5.ai","120","true","true","1","1200","1200","600","600.000044","true","1753","0","3538","3538","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et2_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et2_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\217_POZD_WEB_K2-3_s10_et2_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","218","OK","2026-07-27T14:44:34","Корпус 2.3/POZD_WEB_K2-3_s10_et2_6.ai","120","true","true","1","1200","1200","600","600","true","1473","0","2981","2981","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et2_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et2_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\218_POZD_WEB_K2-3_s10_et2_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","219","OK","2026-07-27T14:44:37","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_1.ai","200","true","true","1","1200","1200","600","600","true","1006","0","2032","2032","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s10_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s10_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\219_POZD_WEB_K2-3_s10_et3,5_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","220","OK","2026-07-27T14:44:40","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_2.ai","200","true","true","1","1200","1200","600","600","true","678","0","1381","1381","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s10_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s10_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\220_POZD_WEB_K2-3_s10_et3,5_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","221","OK","2026-07-27T14:44:42","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_4.ai","170","true","true","1","1200","1200","600","600","true","1249","0","2527","2527","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\221_POZD_WEB_K2-3_s10_et3,5_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","222","OK","2026-07-27T14:44:46","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_6.ai","120","true","true","1","1200","1200","600","600","true","1449","0","2927","2927","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et3,5_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\222_POZD_WEB_K2-3_s10_et3,5_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","223","OK","2026-07-27T14:44:50","Корпус 2.3/POZD_WEB_K2-3_s10_et3_3.ai","170","true","true","1","1200","1200","600","600","true","1195","0","2420","2420","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et3_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et3_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\223_POZD_WEB_K2-3_s10_et3_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"215_235_20260727_144422","224","OK","2026-07-27T14:44:53","Корпус 2.3/POZD_WEB_K2-3_s10_et4_1.ai","170","true","true","1","1200","1200","600","600","true","1019","0","2062","2062","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\224_POZD_WEB_K2-3_s10_et4_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
