"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"102_126_20260727_170903","102","OK","2026-07-27T17:09:04","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_6.ai","170","true","true","1","1200","1200","600","600","true","1396","0","2828","2828","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et3,5_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et3,5_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\102_POZD_WEB_K2-1_s4_et3,5_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","103","OK","2026-07-27T17:09:21","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_7.ai","200","true","true","1","1200","1200","600","600","true","746","0","1513","1513","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et3,5_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et3,5_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\103_POZD_WEB_K2-1_s4_et3,5_7_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","104","OK","2026-07-27T17:09:26","Корпус 2.1/POZD_WEB_K2-1_s4_et4_1.ai","120","true","true","1","1200","1200","600","600","true","2016","0","4073","4073","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s4_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s4_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\104_POZD_WEB_K2-1_s4_et4_1_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","105","OK","2026-07-27T17:10:05","Корпус 2.1/POZD_WEB_K2-1_s4_et4_3.ai","120","true","true","1","1200","1200","600","600","true","1703","0","3454","3454","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s4_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s4_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\105_POZD_WEB_K2-1_s4_et4_3_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","106","OK","2026-07-27T17:10:29","Корпус 2.1/POZD_WEB_K2-1_s4_et4_4.ai","170","true","true","1","1200","1200","600","600","true","1272","0","2585","2585","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\106_POZD_WEB_K2-1_s4_et4_4_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","107","OK","2026-07-27T17:10:42","Корпус 2.1/POZD_WEB_K2-1_s4_et4_5.ai","170","true","true","1","1200","1200","600","600","true","1494","0","3030","3030","14","14","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\107_POZD_WEB_K2-1_s4_et4_5_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","108","OK","2026-07-27T17:11:01","Корпус 2.1/POZD_WEB_K2-1_s4_et4_6.ai","170","true","true","1","1200","1200","600","600","true","1421","0","2885","2885","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et4_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et4_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\108_POZD_WEB_K2-1_s4_et4_6_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","109","OK","2026-07-27T17:11:17","Корпус 2.1/POZD_WEB_K2-1_s4_et4_7.ai","200","true","true","1","1200","1200","600","600","true","746","0","1513","1513","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et4_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et4_7.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\109_POZD_WEB_K2-1_s4_et4_7_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","110","OK","2026-07-27T17:11:22","Корпус 2.1/POZD_WEB_K2-1_s4_et6_1.ai","120","true","true","1","1200","1200","600","600","true","1950","0","3941","3941","13","13","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s4_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s4_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\110_POZD_WEB_K2-1_s4_et6_1_verify_attempt2.json","Независимая read-only проверка AI пройдена."
"102_126_20260727_170903","111","OK","2026-07-27T17:12:00","Корпус 2.1/POZD_WEB_K2-1_s4_et6_2.ai","150","true","true","1","1200","1200","600","600","true","1787","0","3603","3603","18","18","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s4_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х150_POZD_WEB_K2-1_s4_et6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\111_POZD_WEB_K2-1_s4_et6_2_verify_attempt2.json","Независимая read-only проверка AI пройдена."
