"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"170_174_20260727_135622","170","OK","2026-07-27T13:56:22","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_2.ai","170","true","true","1","1200","1200","600","600","true","1317","0","2669","2669","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s6_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s6_et3,5_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\170_POZD_WEB_K2-2_s6_et3,5_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"170_174_20260727_135622","171","OK","2026-07-27T13:56:26","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_3.ai","170","true","true","1","1200","1200","600","600","true","1168","0","2356","2356","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s6_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х170_POZD_WEB_K2-2_s6_et3,5_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\171_POZD_WEB_K2-2_s6_et3,5_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"170_174_20260727_135622","172","OK","2026-07-27T13:56:29","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_4.ai","200","true","true","1","1200","1200","600","600","true","885","0","1787","1787","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х200_POZD_WEB_K2-2_s6_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х200_POZD_WEB_K2-2_s6_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\172_POZD_WEB_K2-2_s6_et3,5_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"170_174_20260727_135622","173","OK","2026-07-27T13:56:31","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_5.ai","200","true","true","1","1200","1200","600","600","true","794","0","1612","1612","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х200_POZD_WEB_K2-2_s6_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х200_POZD_WEB_K2-2_s6_et3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\173_POZD_WEB_K2-2_s6_et3,5_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"170_174_20260727_135622","174","OK","2026-07-27T13:56:34","Корпус 2.2/POZD_WEB_K2-2_s6_et3_6.ai","120","true","true","1","1200","1200","600","600","true","2327","0","4708","4708","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х120_POZD_WEB_K2-2_s6_et3_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.2\х120_POZD_WEB_K2-2_s6_et3_6.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\174_POZD_WEB_K2-2_s6_et3_6_verify_attempt1.json","Независимая read-only проверка AI пройдена."
