"batch_id","index","status","source_relpath","applied_scale_percent","illustrator_status","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","pdf_compatible","png_width","png_height","png_has_alpha","png_transparent_pixels","png_nontransparent_pixels","png_corners_transparent","png_no_opaque_white_rectangle","source_hash_match","output_ai_hash_match","output_png_hash_match","output_ai","output_png","process_audit","verify_audit","comment"
"077_101_20260727_170109","77","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et3,5_4.ai","120","OK","true","1","1200","1200","600","600","true","1726","0","3489","3489","10","10","true","true","true","true","true","True","1200","1200","True","957368","482632","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et3,5_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\077_POZD_WEB_K2-1_s3_et3,5_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\077_POZD_WEB_K2-1_s3_et3,5_4_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","78","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et4_2.ai","170","OK","true","1","1200","1200","600","600","true","1336","0","2708","2708","13","13","true","true","true","true","true","True","1200","1200","True","773074","666926","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\078_POZD_WEB_K2-1_s3_et4_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\078_POZD_WEB_K2-1_s3_et4_2_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","79","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et4_3.ai","170","OK","true","1","1200","1200","600","600","true","1310","0","2655","2655","13","13","true","true","true","true","true","True","1200","1200","True","793358","646642","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\079_POZD_WEB_K2-1_s3_et4_3_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\079_POZD_WEB_K2-1_s3_et4_3_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","80","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et4_4.ai","120","OK","true","1","1200","1200","600","600","true","1704","0","3449","3449","13","13","true","true","true","true","true","True","1200","1200","True","949646","490354","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\080_POZD_WEB_K2-1_s3_et4_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\080_POZD_WEB_K2-1_s3_et4_4_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","81","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et6_1.ai","120","OK","true","1","1200","1200","600","600","true","1736","0","3518","3518","13","13","true","true","true","true","true","True","1200","1200","True","953922","486078","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et6_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\081_POZD_WEB_K2-1_s3_et6_1_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\081_POZD_WEB_K2-1_s3_et6_1_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","82","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et6_2.ai","170","OK","true","1","1200","1200","600","600","true","1301","0","2644","2644","14","14","true","true","true","true","true","True","1200","1200","True","772982","667018","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et6_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s3_et6_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\082_POZD_WEB_K2-1_s3_et6_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\082_POZD_WEB_K2-1_s3_et6_2_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","83","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et6_4.ai","120","OK","true","1","1200","1200","600","600","true","1736","0","3514","3514","14","14","true","true","true","true","true","True","1200","1200","True","948880","491120","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х120_POZD_WEB_K2-1_s3_et6_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\083_POZD_WEB_K2-1_s3_et6_4_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\083_POZD_WEB_K2-1_s3_et6_4_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","84","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et6_5.ai","200","OK","true","1","1200","1200","600","600","true","890","0","1792","1792","13","13","true","true","true","true","true","True","1200","1200","True","860398","579602","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s3_et6_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s3_et6_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\084_POZD_WEB_K2-1_s3_et6_5_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\084_POZD_WEB_K2-1_s3_et6_5_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","85","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et1_1.ai","170","OK","true","1","1200","1200","600","600","true","1053","0","2131","2131","10","10","true","true","true","true","true","True","1200","1200","True","869945","570055","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et1_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х170_POZD_WEB_K2-1_s4_et1_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\085_POZD_WEB_K2-1_s4_et1_1_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\085_POZD_WEB_K2-1_s4_et1_1_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
"077_101_20260727_170109","86","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et1_2.ai","200","OK","true","1","1200","1200","600","600","true","876","0","1778","1778","10","10","true","true","true","true","true","True","1200","1200","True","861382","578618","True","True","True","True","True","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et1_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.1\х200_POZD_WEB_K2-1_s4_et1_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\086_POZD_WEB_K2-1_s4_et1_2_attempt1.json","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\086_POZD_WEB_K2-1_s4_et1_2_verify_attempt2.json","Независимая проверка AI/PNG/SHA-256 пройдена."
