"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"317_336_20260727_155313","317","OK","2026-07-27T15:53:14","Корпус 2.3/POZD_WEB_K2-3_s14_et2_4.ai","200","true","true","1","1200","1200","600","600","true","909","0","1837","1837","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\317_POZD_WEB_K2-3_s14_et2_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","318","OK","2026-07-27T15:53:16","Корпус 2.3/POZD_WEB_K2-3_s14_et2_5.ai","200","true","true","1","1200","1200","600","600","true","960","0","1930","1930","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et2_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\318_POZD_WEB_K2-3_s14_et2_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","319","OK","2026-07-27T15:53:19","Корпус 2.3/POZD_WEB_K2-3_s14_et3,5_1.ai","170","true","true","1","1200","1200","600","600","true","1281","0","2590","2590","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et3,5_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\319_POZD_WEB_K2-3_s14_et3,5_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","320","OK","2026-07-27T15:53:22","Корпус 2.3/POZD_WEB_K2-3_s14_et3,5_5.ai","200","true","true","1","1200","1200","600","600","true","970","0","1953","1953","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3,5_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3,5_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\320_POZD_WEB_K2-3_s14_et3,5_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","321","OK","2026-07-27T15:53:25","Корпус 2.3/POZD_WEB_K2-3_s14_et3_4.ai","200","true","true","1","1200","1200","600","600","true","907","0","1830","1830","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et3_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\321_POZD_WEB_K2-3_s14_et3_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","322","OK","2026-07-27T15:53:28","Корпус 2.3/POZD_WEB_K2-3_s14_et4_1.ai","170","true","true","1","1200","1200","600","600","true","1282","0","2597","2597","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_1.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\322_POZD_WEB_K2-3_s14_et4_1_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","323","OK","2026-07-27T15:53:31","Корпус 2.3/POZD_WEB_K2-3_s14_et4_2.ai","170","true","true","1","1200","1200","600","600","true","1269","0","2565","2565","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s14_et4_2.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\323_POZD_WEB_K2-3_s14_et4_2_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","324","OK","2026-07-27T15:53:34","Корпус 2.3/POZD_WEB_K2-3_s14_et4_3.ai","200","true","true","1","1200","1200","600","600","true","829","0","1682","1682","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_3.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\324_POZD_WEB_K2-3_s14_et4_3_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","325","OK","2026-07-27T15:53:36","Корпус 2.3/POZD_WEB_K2-3_s14_et4_4.ai","200","true","true","1","1200","1200","600","600","true","918","0","1855","1855","11","11","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_4.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\325_POZD_WEB_K2-3_s14_et4_4_verify_attempt1.json","Независимая read-only проверка AI пройдена."
"317_336_20260727_155313","326","OK","2026-07-27T15:53:39","Корпус 2.3/POZD_WEB_K2-3_s14_et4_5.ai","200","true","true","1","1200","1200","600","600","true","964","0","1941","1941","10","10","true","true","true","true","true","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s14_et4_5.png","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\verify_details\326_POZD_WEB_K2-3_s14_et4_5_verify_attempt1.json","Независимая read-only проверка AI пройдена."
