"batch_id","index","status","timestamp","source_relpath","expected_scale_percent","ai_opened","ruler_units_pixels","artboards","artboard_width","artboard_height","center_x","center_y","inside_artboard","stroke_count","stroke_mismatch_count","source_item_count","output_item_count","source_layer_count","output_layer_count","layer_signature_match","item_structure_match","item_state_match","color_space_match","names_match","output_ai","output_png","verify_audit","comment"
"384_384_20260724_171921","384","OK","2026-07-24T17:19:25","Корпус 2.3/POZD_WEB_K2-3_s9_et5_5.ai","100","true","true","1","1200","1200","600","600","true","2827","0","5709","5709","15","15","true","true","true","true","true","C:\AI-TRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260724_165214_full_mkd2\Корпус 2.3\х100_POZD_WEB_K2-3_s9_et5_5.ai","C:\AI-TRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260724_165214_full_mkd2\Корпус 2.3\х100_POZD_WEB_K2-3_s9_et5_5.png","C:\AI-TRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260724_165214_full_mkd2\verify_details\384_POZD_WEB_K2-3_s9_et5_5_verify.json","Независимая read-only проверка AI пройдена."
