"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"091_100_20260727_114546","91","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2,6_4.ai","189.884842","585.299209","652.240158","11.700791","462.355315","573.598419","2540","1239","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","92","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et2_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2_1.ai","193.728346","741.204725","648.146654","-144.204725","454.418308","885.409449","3906","1904","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","93","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2_3.ai","112.940944","653.330694","729.059056","-56.330694","616.118112","709.661388","3405","1660","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","94","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2_5.ai","196.562992","599.472427","645.437008","-2.472427","448.874016","601.944854","2867","1402","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","95","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2_6.ai","192.527559","599.472433","650.347441","-2.472433","457.819882","601.944867","2823","1379","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","96","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et2_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et2_7.ai","192.527559","494.090549","650.347441","101.909451","457.819882","392.181099","1529","745","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","97","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_1.ai","193.728346","741.204725","648.146654","-144.204725","454.418307","885.409449","3921","1911","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","98","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_2.ai","224.909448","526.122047","617.090552","70.002953","392.181103","456.119095","1680","815","10","10","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","99","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_3.ai","112.940945","653.330694","729.059055","-56.330694","616.11811","709.661388","3396","1656","11","11","0","0","0","0","0","0","Read-only preflight completed."
"091_100_20260727_114546","100","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_4.ai","189.884842","585.299218","652.240158","11.700782","462.355315","573.598436","2546","1241","10","10","0","0","0","0","0","0","Read-only preflight completed."
