"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"171_180_20260727_114755","171","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_3.ai","44.866126","681.028543","552.133874","160.846457","507.267748","520.182087","2356","1137","10","10","0","0","0","0","0","0","Read-only preflight completed."
"171_180_20260727_114755","172","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_4.ai","67.893701","617.090548","527.981299","224.909452","460.087599","392.181096","1787","860","10","10","0","0","0","0","0","0","Read-only preflight completed."
"171_180_20260727_114755","173","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3,5_5.ai","67.893701","583.074808","527.981299","258.925192","460.087599","324.149616","1612","784","10","10","0","0","0","0","0","0","Read-only preflight completed."
"171_180_20260727_114755","174","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et3_6.ai","-158.236221","700.362205","755.111221","142.637795","913.347441","557.724411","4708","2287","11","11","0","0","0","0","0","1","Read-only preflight completed."
"171_180_20260727_114755","175","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_1.ai","-20.082739","877.969488","616.207739","-35.094488","636.290477","913.063977","4526","2203","12","12","0","0","0","0","0","11","Read-only preflight completed."
"171_180_20260727_114755","176","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_2.ai","11.700779","726.241142","585.299221","178.121063","573.598443","548.120079","2646","1284","11","11","0","0","0","0","0","1","Read-only preflight completed."
"171_180_20260727_114755","177","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_3.ai","44.86613","681.028543","552.13387","160.846457","507.26774","520.182087","2356","1137","10","10","0","0","0","0","0","0","Read-only preflight completed."
"171_180_20260727_114755","178","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_4.ai","67.893701","617.090555","527.981299","224.909445","460.087599","392.18111","1781","857","10","10","0","0","0","0","0","0","Read-only preflight completed."
"171_180_20260727_114755","179","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_5.ai","53.987205","583.074807","542.012795","258.925193","488.025591","324.149614","1629","793","11","11","0","0","0","0","0","1","Read-only preflight completed."
"171_180_20260727_114755","180","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et4_6.ai","-146.122047","700.362202","742.122047","142.637798","888.244095","557.724404","4673","2271","10","10","0","0","0","0","0","0","Read-only preflight completed."
