"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"151_160_20260727_114716","151","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_2.ai","183.053324","573.460626","659.071676","22.539374","476.018353","550.921252","2676","1301","14","14","0","0","0","0","0","13","Read-only preflight completed."
"151_160_20260727_114716","152","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_4.ai","175.11631","582.464552","666.88369","14.535448","491.76738","567.929103","2606","1262","14","14","0","0","0","0","0","13","Read-only preflight completed."
"151_160_20260727_114716","153","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_5.ai","189.884842","748.291339","652.240158","-151.166339","462.355315","899.457678","4920","2414","18","18","0","0","0","0","1","1","Read-only preflight completed."
"151_160_20260727_114716","154","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_6.ai","-90.346469","668.91437","687.346469","174.08563","777.692937","494.82874","5522","2712","19","19","0","0","0","0","0","1","Read-only preflight completed."
"151_160_20260727_114716","155","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_7.ai","134.700802","531.882874","708.299198","64.992126","573.598397","466.890748","2422","1172","10","10","0","0","0","0","0","0","Read-only preflight completed."
"151_160_20260727_114716","156","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_9.ai","154.543313","521.027249","688.456687","76.097751","533.913374","444.929498","2370","1148","10","10","0","0","0","0","0","0","Read-only preflight completed."
"151_160_20260727_114716","157","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_1.ai","47.928532","705.248031","548.196468","136.751969","500.267936","568.496061","2160","1047","10","10","0","0","0","0","0","0","Read-only preflight completed."
"151_160_20260727_114716","158","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_2.ai","11.700802","703.640706","585.299199","192.527559","573.598397","511.113147","2643","1281","10","10","0","0","0","0","0","0","Read-only preflight completed."
"151_160_20260727_114716","159","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_3.ai","44.866137","681.028543","552.133863","160.846457","507.267726","520.182087","2371","1147","10","10","0","0","0","0","0","0","Read-only preflight completed."
"151_160_20260727_114716","160","OK","Корпус 2.2/POZD_WEB_K2-2_s6_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.2\POZD_WEB_K2-2_s6_et1_4.ai","67.893701","617.090546","527.981299","224.909454","460.087599","392.181092","1794","865","10","10","0","0","0","0","0","0","Read-only preflight completed."
