"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"101_110_20260727_114602","101","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_5.ai","196.562992","599.472425","645.437008","-2.472425","448.874016","601.94485","2888","1412","10","10","0","0","0","0","0","0","Read-only preflight completed."
"101_110_20260727_114602","102","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_6.ai","192.527559","599.472438","650.347441","-2.472438","457.819882","601.944875","2828","1382","10","10","0","0","0","0","0","0","Read-only preflight completed."
"101_110_20260727_114602","103","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et3,5_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et3,5_7.ai","192.527559","494.090549","650.347441","101.909451","457.819882","392.181099","1513","737","10","10","0","0","0","0","0","0","Read-only preflight completed."
"101_110_20260727_114602","104","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et4_1.ai","193.728346","753.919596","648.146654","-158.044596","454.418308","911.964191","4073","1985","14","14","0","0","0","0","0","0","Read-only preflight completed."
"101_110_20260727_114602","105","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et4_3.ai","98.909449","653.33072","742.965551","-56.33072","644.056103","709.661441","3454","1684","13","13","0","0","0","0","0","12","Read-only preflight completed."
"101_110_20260727_114602","106","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et4_4.ai","175.853346","585.299198","666.146654","11.700802","490.293307","573.598396","2585","1261","13","13","0","0","0","0","0","12","Read-only preflight completed."
"101_110_20260727_114602","107","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et4_5.ai","181.79446","599.472434","660.08054","-2.472434","478.286081","601.944867","3030","1481","14","14","0","0","0","0","0","13","Read-only preflight completed."
"101_110_20260727_114602","108","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et4_6.ai","178.121063","599.472451","663.878937","-2.472451","485.757874","601.944901","2885","1408","13","13","0","0","0","0","0","11","Read-only preflight completed."
"101_110_20260727_114602","109","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et4_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et4_7.ai","192.527559","494.090548","650.347441","101.909452","457.819882","392.181097","1513","737","10","10","0","0","0","0","0","0","Read-only preflight completed."
"101_110_20260727_114602","110","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et6_1.ai","193.728346","755.236221","648.146654","-158.111221","454.418307","913.347441","3941","1920","13","13","0","0","0","0","0","12","Read-only preflight completed."
