"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"111_120_20260727_114618","111","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et6_2.ai","34.921253","540.028543","808.078747","55.971457","773.157493","484.057087","3603","1758","18","18","0","0","0","0","0","17","Read-only preflight completed."
"111_120_20260727_114618","112","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et6_3.ai","189.884842","653.2057","652.240158","-56.3307","462.355315","709.5364","3175","1551","15","15","0","1","0","0","0","0","Read-only preflight completed."
"111_120_20260727_114618","113","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et6_5.ai","182.531494","599.472457","659.343504","-2.472457","476.81201","601.944914","2984","1456","13","13","0","0","0","0","0","12","Read-only preflight completed."
"111_120_20260727_114618","114","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et6_6.ai","192.527559","599.472446","650.347441","-2.472446","457.819882","601.944892","2822","1378","10","10","0","0","0","0","0","9","Read-only preflight completed."
"111_120_20260727_114618","115","OK","Корпус 2.1/POZD_WEB_K2-1_s4_et6_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s4_et6_7.ai","178.121063","494.090548","663.878937","101.909452","485.757874","392.181097","1575","767","13","13","0","0","0","0","0","12","Read-only preflight completed."
"111_120_20260727_114618","116","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et1_1.ai","97.712315","486.086607","745.412685","110.913393","647.700371","375.173214","2667","1306","16","16","0","0","0","0","0","0","Read-only preflight completed."
"111_120_20260727_114618","117","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et1_2.ai","97.712303","576.086616","745.412698","20.913384","647.700395","555.173232","4067","1990","16","16","0","0","0","0","0","0","Read-only preflight completed."
"111_120_20260727_114618","118","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et2,4,6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et2,4,6_3.ai","189.884842","573.460644","652.240158","22.539356","462.355315","550.921288","2701","1311","10","10","0","0","0","0","0","0","Read-only preflight completed."
"111_120_20260727_114618","119","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et2,4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et2,4_6.ai","189.884842","558.370079","652.240158","38.629921","462.355315","519.740158","2349","1138","10","10","0","0","0","0","0","9","Read-only preflight completed."
"111_120_20260727_114618","120","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et2,6_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et2,6_10.ai","154.543314","524.142254","688.456686","72.982746","533.913371","451.159508","2392","1156","10","10","0","0","0","0","0","0","Read-only preflight completed."
