"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"321_330_20260727_115157","321","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et3_4.ai","747.543298","782.95374","1173.456702","297.92126","425.913405","485.03248","1830","882","11","11","0","0","0","0","0","0","Read-only preflight completed."
"321_330_20260727_115157","322","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_1.ai","673.961343","791.88287","1247.038657","288.99213","573.077314","502.89074","2597","1259","11","11","0","0","0","0","0","10","Read-only preflight completed."
"321_330_20260727_115157","323","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_2.ai","673.700773","803.271656","1247.299227","276.728346","573.598453","526.54331","2565","1246","10","10","0","0","0","0","0","0","Read-only preflight completed."
"321_330_20260727_115157","324","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_3.ai","768.519682","796.985236","1152.480318","284.014764","383.960636","512.970473","1682","815","11","11","0","0","0","0","0","1","Read-only preflight completed."
"321_330_20260727_115157","325","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_4.ai","732.995099","782.95374","1187.129901","297.92126","454.134801","485.03248","1855","896","11","11","0","0","0","0","0","10","Read-only preflight completed."
"321_330_20260727_115157","326","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et4_5.ai","751.653551","777.476378","1169.346449","302.523622","417.692898","474.952756","1941","934","10","10","0","0","0","0","0","0","Read-only preflight completed."
"321_330_20260727_115157","327","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et5_4.ai","747.543309","782.95374","1173.456691","297.92126","425.913382","485.03248","1823","879","10","10","0","0","0","0","0","0","Read-only preflight completed."
"321_330_20260727_115157","328","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et6_4.ai","747.543321","796.985236","1173.456679","284.014764","425.913358","512.970473","1865","900","11","11","0","0","0","0","0","10","Read-only preflight completed."
"321_330_20260727_115157","329","OK","Корпус 2.3/POZD_WEB_K2-3_s14_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s14_et6_5.ai","751.653541","791.882871","1169.346459","288.992129","417.692918","502.890742","1918","922","11","11","0","0","0","0","0","10","Read-only preflight completed."
"321_330_20260727_115157","330","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1,2_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1,2_10.ai","806.929138","826.374015","1114.070862","253.625985","307.141723","572.748031","2895","1414","15","15","0","0","0","0","0","1","Read-only preflight completed."
