"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"131_140_20260727_114648","131","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_11.ai","137.53543","525.204724","705.46457","71.920276","567.92914","453.284449","2282","1108","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","132","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_2.ai","197.69685","573.460616","644.30315","22.539384","446.606299","550.921232","2726","1323","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","133","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_3.ai","189.884842","573.460622","652.240158","22.539378","462.355315","550.921243","2699","1310","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","134","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_4.ai","189.884842","582.464576","652.240158","14.535424","462.355315","567.929152","2444","1184","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","135","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_5.ai","220.912442","494.129032","621.087558","101.870968","400.175116","392.258064","1778","865","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","136","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_7.ai","134.700773","531.882874","708.299227","64.992126","573.598453","466.890748","2515","1219","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","137","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_8.ai","134.700786","531.882874","708.299214","64.992126","573.598427","466.890748","2412","1166","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","138","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3,5_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3,5_9.ai","154.543293","525.271654","688.456709","70.728346","533.913416","454.543307","2509","1218","10","10","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","139","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et3_6.ai","175.853346","572.401575","666.146654","24.723425","490.293307","547.67815","2494","1211","15","15","0","0","0","0","0","0","Read-only preflight completed."
"131_140_20260727_114648","140","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_1.ai","192.527559","575.444867","650.347441","20.555133","457.819882","554.889734","2478","1205","11","11","0","0","0","0","0","0","Read-only preflight completed."
