"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"331_340_20260727_115210","331","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1,3_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1,3_5.ai","718.555118","733.25591","1201.319882","346.74409","482.764764","386.51182","1813","871","10","10","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","332","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_1.ai","701.972441","770.248039","1218.027559","309.751961","516.055118","460.496079","3504","1710","14","14","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","333","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_10.ai","808.913382","826.374015","1112.086618","253.625985","303.173237","572.748031","2865","1398","15","15","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","334","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_2.ai","633.122419","733.255899","1210.901126","346.744102","577.778707","386.511797","3316","1616","14","14","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","335","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_3.ai","673.84252","910.212598","1247.15748","170.787402","573.31496","739.425197","4485","2190","14","14","0","0","0","0","0","1","Read-only preflight completed."
"331_340_20260727_115210","336","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_4.ai","718.555118","908.086614","1201.319882","172.913386","482.764764","735.173229","3286","1593","10","10","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","337","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_5.ai","718.555118","733.25591","1201.319882","346.74409","482.764764","386.511821","1809","870","10","10","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","338","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_6.ai","718.555118","736.090554","1201.319882","343.909446","482.764764","392.181109","1813","877","10","10","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","339","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_8.ai","623.594476","793.283462","1296.405524","287.716538","672.811047","505.566924","2877","1397","10","10","0","0","0","0","0","0","Read-only preflight completed."
"331_340_20260727_115210","340","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et1_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et1_9.ai","684.539357","783.07874","1235.460643","298.04626","550.921286","485.03248","2633","1277","10","10","0","0","0","0","0","0","Read-only preflight completed."
