"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"051_060_20260727_114440","51","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et3,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et3,5_8.ai","132.723459","530.383172","709.276541","65.616828","576.553082","464.766343","2794","1355","10","10","0","0","0","0","0","0","Read-only preflight completed."
"051_060_20260727_114440","52","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et3,5_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et3,5_9.ai","106.647309","515.01327","735.352691","81.987807","628.705381","433.025463","2770","1346","10","10","0","0","0","0","0","0","Read-only preflight completed."
"051_060_20260727_114440","53","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et4_2.ai","213.62766","497.479016","629.24734","99.520984","415.619681","397.958032","1747","846","14","14","0","0","0","0","0","13","Read-only preflight completed."
"051_060_20260727_114440","54","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et4_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et4_3.ai","152.042317","497.425193","690.082683","99.574807","538.040366","397.850387","1854","898","13","13","0","0","0","0","0","12","Read-only preflight completed."
"051_060_20260727_114440","55","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et4_5.ai","171.884842","494.090551","670.115158","101.909449","498.230315","392.181102","1756","851","13","13","0","0","0","0","0","12","Read-only preflight completed."
"051_060_20260727_114440","56","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et4_6.ai","173.885821","658.233268","668.114179","-62.358256","494.228359","720.591524","3227","1573","13","13","0","0","0","0","0","12","Read-only preflight completed."
"051_060_20260727_114440","57","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et4_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et4_7.ai","134.700786","534.075787","708.299214","61.924213","573.598427","472.151575","2352","1140","13","13","0","0","0","0","0","12","Read-only preflight completed."
"051_060_20260727_114440","58","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et4_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et4_9.ai","106.704739","529.268533","735.295261","66.856467","628.590522","462.412065","2863","1390","14","14","0","0","0","0","0","13","Read-only preflight completed."
"051_060_20260727_114440","59","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_1.ai","213.645669","585.299198","629.229331","11.700802","415.583662","573.598396","2467","1201","13","13","0","0","0","0","0","1","Read-only preflight completed."
"051_060_20260727_114440","60","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_4.ai","171.884842","491.255907","670.115158","104.744093","498.230315","386.511814","1775","859","13","13","0","0","0","0","0","12","Read-only preflight completed."
