"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"271_280_20260727_115045","271","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1,5_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,5_8.ai","766.535429","744.027559","1154.464571","335.972441","387.929142","408.055118","1637","796","10","10","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","272","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1,6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1,6_6.ai","661.862204","799.094488","1258.137796","281.905512","596.275591","517.188976","3084","1492","10","10","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","273","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1_2.ai","659.745247","756.434378","1260.254753","324.566932","600.509506","431.867447","3275","1602","14","14","0","0","0","0","0","1","Read-only preflight completed."
"271_280_20260727_115045","274","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1_3.ai","730.018701","874.070864","1190.106299","206.929136","460.087599","667.141728","2801","1358","10","10","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","275","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1_5.ai","730.018701","736.090545","1190.106299","343.909455","460.087599","392.18109","1699","825","10","10","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","276","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1_6.ai","661.862205","798.452756","1258.137795","281.547244","596.275591","516.905511","3066","1483","10","10","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","277","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1_7.ai","763.909449","775.083661","1156.090551","304.791339","392.181102","470.292323","1809","876","10","10","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","278","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et1_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et1_9.ai","735.562992","832.987172","1184.437008","248.534921","448.874016","584.452251","3768","1845","14","14","0","0","0","0","0","13","Read-only preflight completed."
"271_280_20260727_115045","279","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et2,4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2,4_4.ai","517.795275","762.102362","1403.079725","319.022638","885.284449","443.079725","3362","1640","11","11","0","0","0","0","0","0","Read-only preflight completed."
"271_280_20260727_115045","280","OK","Корпус 2.3/POZD_WEB_K2-3_s13_et2,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s13_et2,5_2.ai","729.893701","736.090558","1189.981299","343.909442","460.087599","392.181116","1625","789","10","10","0","0","0","0","0","0","Read-only preflight completed."
