"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"371_380_20260727_115309","371","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et2,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et2,6_2.ai","673.700794","803.271654","1247.299206","276.728346","573.598413","526.543308","2673","1295","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","372","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et2_4.ai","749.669294","751.397638","1171.330706","328.602362","421.661412","422.795276","1807","880","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","373","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et2_5.ai","625.511801","997.236221","1295.4882","83.888779","669.976399","913.347441","3337","1623","11","11","0","0","0","0","0","10","Read-only preflight completed."
"371_380_20260727_115309","374","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et3,5_1.ai","673.700779","777.476378","1247.299221","302.523622","573.598442","474.952756","2579","1251","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","375","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et3,5_2.ai","673.700778","803.271654","1247.299222","276.728346","573.598444","526.543307","2673","1295","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","376","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et3,5_3.ai","755.905504","782.95374","1165.094496","297.92126","409.188992","485.03248","1765","860","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","377","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et3_4.ai","749.669291","751.397638","1171.330709","328.602362","421.661417","422.795276","1810","882","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","378","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et3_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et3_5.ai","625.511816","983.204725","1295.488184","97.795275","669.976368","885.409449","3332","1616","10","10","0","0","0","0","0","0","Read-only preflight completed."
"371_380_20260727_115309","379","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et4_1.ai","673.700785","791.882871","1247.299215","288.992129","573.59843","502.890742","2582","1253","11","11","0","0","0","0","0","10","Read-only preflight completed."
"371_380_20260727_115309","380","OK","Корпус 2.3/POZD_WEB_K2-3_s9_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s9_et4_2.ai","673.700785","817.30315","1247.299215","262.82185","573.598431","554.4813","2718","1317","11","11","0","0","0","0","0","10","Read-only preflight completed."
