"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"211_220_20260727_114857","211","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_2.ai","670.582677","885.409449","1250.417323","195.590561","579.834646","689.818888","3437","1669","10","10","0","0","0","0","0","0","Read-only preflight completed."
"211_220_20260727_114857","212","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et1_3.ai","468.897638","762.028882","1452.102362","317.973764","983.204725","444.055118","4317","2104","14","14","0","0","0","0","0","13","Read-only preflight completed."
"211_220_20260727_114857","213","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2,6_1.ai","714.928154","764.312008","1206.071846","315.687992","491.143692","448.624016","2006","976","11","11","0","0","0","0","0","0","Read-only preflight completed."
"211_220_20260727_114857","214","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et2,6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2,6_2.ai","809.763779","798.311024","1111.111221","281.813976","301.347441","516.497048","1389","675","11","11","0","0","0","0","0","10","Read-only preflight completed."
"211_220_20260727_114857","215","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_3.ai","673.700794","790.223472","1247.299206","290.776528","573.598413","499.446944","2491","1215","11","11","0","0","0","0","0","10","Read-only preflight completed."
"211_220_20260727_114857","216","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et2_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_4.ai","673.700782","790.223472","1247.299218","290.776528","573.598435","499.446944","2546","1234","11","11","0","0","0","0","0","10","Read-only preflight completed."
"211_220_20260727_114857","217","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et2_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_5.ai","656.836453","931.080712","1264.042163","151.174805","607.20571","779.905907","3538","1722","13","13","0","0","0","0","0","12","Read-only preflight completed."
"211_220_20260727_114857","218","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et2_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et2_6.ai","503.763781","762.027566","1417.111219","317.972434","913.347439","444.055132","2981","1446","11","11","0","0","0","0","0","1","Read-only preflight completed."
"211_220_20260727_114857","219","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_1.ai","713.736219","764.312008","1206.263781","315.562992","492.527562","448.749016","2032","989","10","10","0","0","0","0","0","0","Read-only preflight completed."
"211_220_20260727_114857","220","OK","Корпус 2.3/POZD_WEB_K2-3_s10_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et3,5_2.ai","809.763779","784.279528","1111.111221","295.720472","301.347441","488.559056","1381","670","10","10","0","0","0","0","0","0","Read-only preflight completed."
