"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"021_030_20260727_114351","21","OK","Корпус 2.1/POZD_WEB_K2-1_s1_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et4_6.ai","208.543307","585.299207","634.331693","11.700793","425.788386","573.598414","2696","1310","13","13","0","0","0","0","0","12","Read-only preflight completed."
"021_030_20260727_114351","22","OK","Корпус 2.1/POZD_WEB_K2-1_s1_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_1.ai","182.531496","570.484252","659.343504","25.640748","476.812009","544.843504","2461","1191","13","13","0","0","0","0","0","12","Read-only preflight completed."
"021_030_20260727_114351","23","OK","Корпус 2.1/POZD_WEB_K2-1_s1_et6_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_2.ai","176.987205","556.452756","665.012795","39.547244","488.025591","516.905512","2443","1179","13","13","0","0","0","0","0","13","Read-only preflight completed."
"021_030_20260727_114351","24","OK","Корпус 2.1/POZD_WEB_K2-1_s1_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_3.ai","176.987205","585.299204","665.012795","11.700796","488.025591","573.598409","2465","1198","13","13","0","0","0","0","0","1","Read-only preflight completed."
"021_030_20260727_114351","25","OK","Корпус 2.1/POZD_WEB_K2-1_s1_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_5.ai","-49.142717","525.271654","892.142717","70.853346","941.285433","454.418307","3653","1783","13","13","0","0","0","0","0","13","Read-only preflight completed."
"021_030_20260727_114351","26","OK","Корпус 2.1/POZD_WEB_K2-1_s1_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s1_et6_6.ai","208.543307","593.30315","634.331693","19.704724","425.788386","573.598425","2725","1324","13","13","0","0","0","0","0","1","Read-only preflight completed."
"021_030_20260727_114351","27","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et1_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_1.ai","176.662579","585.015738","666.212421","11.984262","489.549843","573.031476","4664","2283","16","16","0","0","0","0","0","0","Read-only preflight completed."
"021_030_20260727_114351","28","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_2.ai","176.662577","497.063631","666.212422","98.986456","489.549845","398.077175","3228","1571","15","15","0","0","0","0","0","0","Read-only preflight completed."
"021_030_20260727_114351","29","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_3.ai","165.948833","497.425192","676.051167","99.574808","510.102333","397.850385","1979","960","10","10","0","0","0","0","0","0","Read-only preflight completed."
"021_030_20260727_114351","30","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et1_4.ai","185.791339","491.25591","656.083661","104.74409","470.292323","386.51182","1692","821","10","10","0","0","0","0","0","0","Read-only preflight completed."
