"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"351_360_20260727_115240","351","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et2_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_8.ai","745.96756","725.251965","1175.15744","355.748035","429.18988","369.50393","1533","746","11","11","0","0","0","0","0","1","Read-only preflight completed."
"351_360_20260727_115240","352","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et2_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et2_9.ai","623.594491","807.231352","1296.405509","273.643648","672.811018","533.587703","3005","1460","11","11","0","0","0","0","0","10","Read-only preflight completed."
"351_360_20260727_115240","353","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_1.ai","749.73622","857.16294","1170.26378","222.83706","420.527559","634.32588","2613","1269","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","354","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_2.ai","718.680118","733.255899","1201.444882","346.744101","482.764764","386.511799","1745","843","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","355","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_3.ai","724.724409","908.086608","1196.275591","172.913392","471.551182","735.173216","3197","1553","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","356","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_4.ai","718.555118","908.086615","1201.319882","172.913385","482.764764","735.17323","3208","1553","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","357","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_6.ai","718.680118","827.1742","1201.319882","253.8258","482.639764","573.348401","2381","1154","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","358","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_7.ai","718.555118","716.46457","1201.319882","364.53543","482.764764","351.929139","1411","684","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","359","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_8.ai","760.507889","725.251976","1159.492111","355.748024","398.984223","369.503951","1510","735","10","10","0","0","0","0","0","0","Read-only preflight completed."
"351_360_20260727_115240","360","OK","Корпус 2.3/POZD_WEB_K2-3_s8_et3_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s8_et3_9.ai","623.594501","793.283462","1296.405499","287.716538","672.810998","505.566923","2993","1453","10","10","0","0","0","0","0","0","Read-only preflight completed."
