"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"061_070_20260727_114453","61","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_6.ai","159.979316","644.326782","682.145684","-48.326782","522.166368","692.653565","3251","1584","14","14","0","0","0","0","1","1","Read-only preflight completed."
"061_070_20260727_114453","62","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et6_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_7.ai","134.700802","534.075787","708.299198","61.924213","573.598397","472.151575","2383","1152","13","13","0","0","0","0","0","12","Read-only preflight completed."
"061_070_20260727_114453","63","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et6_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_8.ai","134.638204","544.297013","708.361796","51.577987","573.723592","492.719026","2728","1325","13","13","0","0","0","0","0","12","Read-only preflight completed."
"061_070_20260727_114453","64","OK","Корпус 2.1/POZD_WEB_K2-1_s2_et6_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s2_et6_9.ai","106.704733","529.031496","735.295267","68.093504","628.590534","460.937992","2812","1365","13","13","0","0","0","0","0","12","Read-only preflight completed."
"061_070_20260727_114453","65","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et1,3,5_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et1,3,5_5.ai","134.700791","540.95374","708.299209","55.92126","573.598418","485.03248","2713","1318","10","10","0","0","0","0","0","0","Read-only preflight completed."
"061_070_20260727_114453","66","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et1_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et1_2.ai","134.717408","611.435847","708.315838","-15.310847","573.598431","626.746693","5270","2574","15","15","0","0","0","0","0","0","Read-only preflight completed."
"061_070_20260727_114453","67","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et1_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et1_3.ai","134.699337","591.968327","708.297764","5.031673","573.598427","586.936654","4449","2163","15","15","0","0","0","0","0","0","Read-only preflight completed."
"061_070_20260727_114453","68","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et1_4.ai","193.728346","792.219311","648.146654","-195.094311","454.418307","987.313623","5149","2515","16","16","0","0","0","0","0","0","Read-only preflight completed."
"061_070_20260727_114453","69","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et2,4_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et2,4_1.ai","134.700795","741.204725","708.299205","-144.204725","573.59841","885.409449","3418","1663","10","10","0","0","0","0","0","0","Read-only preflight completed."
"061_070_20260727_114453","70","OK","Корпус 2.1/POZD_WEB_K2-1_s3_et2,4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s3_et2,4_5.ai","224.909442","516.133858","617.090558","80.991142","392.181116","435.142717","1724","828","10","10","0","0","0","0","0","0","Read-only preflight completed."
