"batch_id","index","status","source_relpath","source_ai","visible_left","visible_top","visible_right","visible_bottom","visible_width","visible_height","page_items","root_items","top_layers","total_layers","nested_layers","empty_layers","duplicate_sibling_names","max_layer_depth","hidden_layers","locked_layers","comment"
"141_150_20260727_114702","141","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_10.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_10.ai","140.636811","538.04875","702.488189","58.95125","561.851379","479.0975","2428","1175","13","13","0","0","0","0","0","12","Read-only preflight completed."
"141_150_20260727_114702","142","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_11.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_11.ai","137.535447","525.204724","705.464553","71.920276","567.929107","453.284449","2284","1109","10","10","0","0","0","0","0","0","Read-only preflight completed."
"141_150_20260727_114702","143","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_2.ai","183.790354","573.460644","658.334646","22.539356","474.544292","550.921289","2758","1340","13","13","0","0","0","0","0","12","Read-only preflight completed."
"141_150_20260727_114702","144","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_4.ai","175.853346","582.464552","666.146654","14.535448","490.293307","567.929103","2508","1214","13","13","0","0","0","0","0","0","Read-only preflight completed."
"141_150_20260727_114702","145","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_5.ai","206.880946","494.129032","634.994054","101.870968","428.113108","392.258064","1836","893","13","13","0","0","0","0","0","12","Read-only preflight completed."
"141_150_20260727_114702","146","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_7.ai","134.700779","545.91437","708.299221","51.08563","573.598443","494.82874","2573","1247","13","13","0","0","0","0","0","12","Read-only preflight completed."
"141_150_20260727_114702","147","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_8.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_8.ai","134.700787","545.91437","708.299213","51.08563","573.598425","494.82874","2470","1195","13","13","0","0","0","0","0","12","Read-only preflight completed."
"141_150_20260727_114702","148","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et4_9.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et4_9.ai","154.5433","525.271654","688.4567","70.728346","533.9134","454.543307","2503","1214","10","10","0","0","0","0","0","0","Read-only preflight completed."
"141_150_20260727_114702","149","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et5_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et5_6.ai","206.984252","558.370079","636.015748","38.629921","429.031496","519.740158","2318","1120","10","10","0","0","0","0","0","0","Read-only preflight completed."
"141_150_20260727_114702","150","OK","Корпус 2.1/POZD_WEB_K2-1_s5_et6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.1\POZD_WEB_K2-1_s5_et6_1.ai","209.802165","575.444868","633.322835","20.555132","423.520669","554.889735","2554","1242","14","14","0","0","0","0","0","13","Read-only preflight completed."
